direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl
SHORT,2023-01-02 09:35:00+05:30,3246.75,308,2023-01-02 09:55:00+05:30,3255.2019499999997,CROSS_UP,-3003.030599999898
LONG,2023-01-02 12:55:00+05:30,3257.0537999999997,306,2023-01-02 13:15:00+05:30,3254.8419,CROSS_DOWN,-1075.1213999999347
SHORT,2023-01-04 09:55:00+05:30,3288.6081,302,2023-01-04 10:15:00+05:30,3302.4991999999993,CROSS_UP,-4592.632199999809
LONG,2023-01-04 13:15:00+05:30,3311.8084999999996,299,2023-01-04 13:35:00+05:30,3312.03465,CROSS_DOWN,-328.6111499998756
SHORT,2023-01-05 12:25:00+05:30,3292.8039,300,2023-01-05 12:45:00+05:30,3293.9906999999994,CROSS_UP,-751.4299999998482
LONG,2023-01-09 09:35:00+05:30,3295.7924999999996,300,2023-01-09 09:55:00+05:30,3300.2963999999997,CROSS_DOWN,955.1000000000474
SHORT,2023-01-10 09:35:00+05:30,3235.6611000000003,306,2023-01-10 09:55:00+05:30,3241.4882499999994,CROSS_UP,-2179.3978999997444
LONG,2023-01-10 13:55:00+05:30,3277.42415,301,2023-01-10 14:15:00+05:30,3281.715,CROSS_DOWN,896.2858500000959
SHORT,2023-01-12 10:25:00+05:30,3326.32035,297,2023-01-12 10:45:00+05:30,3336.0827499999996,CROSS_UP,-3295.0227999998856
LONG,2023-01-12 11:05:00+05:30,3333.1297999999997,296,2023-01-12 11:25:00+05:30,3328.81785,CROSS_DOWN,-1670.90719999994
SHORT,2023-01-12 13:35:00+05:30,3324.1225499999996,296,2023-01-12 13:55:00+05:30,3335.5822499999995,CROSS_UP,-3786.2911999999656
LONG,2023-01-12 15:25:00+05:30,3340.88755,293,2023-01-13 09:25:00+05:30,3311.685,CROSS_DOWN,-8946.107149999993
LONG,2023-01-13 11:05:00+05:30,3354.2508999999995,289,2023-01-13 11:25:00+05:30,3346.5501,CROSS_DOWN,-2613.7511999998896
SHORT,2023-01-16 09:35:00+05:30,3318.678,292,2023-01-16 09:55:00+05:30,3328.2749499999995,CROSS_UP,-3191.2393999998985
LONG,2023-01-17 09:35:00+05:30,3346.1427999999996,288,2023-01-17 09:55:00+05:30,3349.99665,CROSS_DOWN,722.7388000001212
SHORT,2023-01-18 14:55:00+05:30,3386.65995,285,2023-01-18 15:15:00+05:30,3393.3899999999994,CROSS_UP,-2305.574249999775
LONG,2023-01-19 13:25:00+05:30,3383.9805999999994,285,2023-01-19 13:45:00+05:30,3378.8178,CROSS_DOWN,-1858.0979999998879
