total_return,cagr,volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor,trades,best_trade,worst_trade,median_trade,avg_win,avg_loss,expectancy,exposure,avg_holding,median_holding,max_win_streak,max_loss_streak,monthly_returns,split,strategy,fast,slow,token,interval
-99.88892465499578,-93.04687397279389,27.05708388873191,-6.593660920573974,-0.43474043760839476,-99.88892465499578,-0.9315034103547165,0.47374654559810503,0.0015188976277355586,2533,594.9176000000126,-4197.817199999956,-94.51674999999145,126.62654166668665,-396.8301329035927,-394.35027499011323,7.132438431455449,6.660086853533359,2.0,1,1051,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -56.757953550207674, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -64.30110388224514, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -59.724421662682346, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -69.75550024640125, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -62.901161797166694, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -53.44321179486814, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -10.154332278926892, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -3.0496977243248735, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -4.4502763834902375, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0}",ALL,EMA_CROSS,8,20,RELIANCE,minute
-99.88892465499578,-97.77417326683154,31.116179544819012,-8.183216856955633,-0.6204871176891638,-99.88892465499578,-0.9788289703241042,0.47374654559810503,0.0015188976277355586,2533,594.9176000000126,-4197.817199999956,-94.51674999999145,126.62654166668665,-396.8301329035927,-394.35027499011323,10.189228529839884,6.660086853533359,2.0,1,1051,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -56.757953550207674, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -64.30110388224514, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -59.724421662682346, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -69.75550024640125, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -62.901161797166694, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -53.44321179486814, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -10.154332278926892, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -3.0496977243248735, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -4.4502763834902375, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0}",TRAIN,EMA_CROSS,8,20,RELIANCE,minute
-99.85918012499583,-99.9814986873369,35.72048718842441,-16.215034432314322,-1.7746657130029175,-99.85918012499583,-1.0012249105409032,0.7664380798709157,0.0037443130814113004,2479,1571.6594499999828,-5288.346499999935,-106.31374999999942,197.53121578949356,-407.45727412599945,-402.8204119604511,32.09786070633333,9.18757563533683,2.0,1,416,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -48.37617588814415, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -60.55235097400649, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -67.12690996956148, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -60.12998516788708, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -59.56544277037138, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -51.33305479302381, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -53.19868443153247, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -13.148142039793619, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -0.31975288449646033}",TEST,EMA_CROSS,8,20,RELIANCE,minute
