date,open,high,low,close,volume
2025-01-01 09:15:00+05:30,1773.45,1781.9,1771.05,1774.05,81182
2025-01-01 09:18:00+05:30,1774.0,1775.1,1772.0,1772.15,21108
2025-01-01 09:21:00+05:30,1772.15,1772.7,1769.4,1771.0,37582
2025-01-01 09:24:00+05:30,1771.0,1773.0,1769.85,1771.85,16598
2025-01-01 09:27:00+05:30,1772.45,1773.4,1771.35,1771.45,8043
2025-01-01 09:30:00+05:30,1771.55,1773.05,1770.1,1770.45,10637
2025-01-01 09:33:00+05:30,1770.1,1771.0,1767.4,1768.0,29201
2025-01-01 09:36:00+05:30,1768.0,1768.95,1765.7,1768.0,26339
2025-01-01 09:39:00+05:30,1767.55,1768.7,1767.05,1767.6,11240
2025-01-01 09:42:00+05:30,1767.8,1768.75,1763.55,1766.0,72668
2025-01-01 09:45:00+05:30,1766.0,1766.65,1761.1,1764.15,44562
2025-01-01 09:48:00+05:30,1764.15,1766.15,1763.65,1764.7,40957
2025-01-01 09:51:00+05:30,1764.05,1765.5,1764.05,1764.85,30239
2025-01-01 09:54:00+05:30,1765.4,1766.7,1764.3,1766.0,25653
2025-01-01 09:57:00+05:30,1766.0,1768.0,1765.6,1767.35,30719
2025-01-01 10:00:00+05:30,1767.4,1769.0,1766.15,1768.35,29198
2025-01-01 10:03:00+05:30,1767.65,1768.35,1766.0,1767.1,17436
2025-01-01 10:06:00+05:30,1767.1,1768.1,1766.25,1766.9,22633
2025-01-01 10:09:00+05:30,1766.35,1771.85,1766.25,1771.85,36602
2025-01-01 10:12:00+05:30,1771.8,1774.7,1769.9,1772.95,69561
2025-01-01 10:15:00+05:30,1772.95,1773.9,1771.2,1771.2,16306
2025-01-01 10:18:00+05:30,1772.1,1774.0,1770.55,1773.85,28022
2025-01-01 10:21:00+05:30,1773.85,1775.7,1773.25,1773.9,55982
2025-01-01 10:24:00+05:30,1774.65,1775.95,1773.85,1775.2,24888
2025-01-01 10:27:00+05:30,1775.2,1777.9,1775.0,1777.65,34867
2025-01-01 10:30:00+05:30,1777.65,1779.75,1776.55,1778.0,50786
2025-01-01 10:33:00+05:30,1778.0,1778.95,1776.25,1776.25,39404
2025-01-01 10:36:00+05:30,1776.2,1776.75,1774.45,1774.7,17343
2025-01-01 10:39:00+05:30,1774.7,1777.95,1774.65,1775.55,12258
2025-01-01 10:42:00+05:30,1775.55,1776.3,1773.85,1775.0,10075
2025-01-01 10:45:00+05:30,1774.8,1777.9,1774.8,1777.9,12099
2025-01-01 10:48:00+05:30,1777.3,1785.65,1777.3,1784.45,43449
2025-01-01 10:51:00+05:30,1784.45,1787.0,1783.75,1785.6,33243
2025-01-01 10:54:00+05:30,1785.6,1786.0,1784.1,1785.6,14009
2025-01-01 10:57:00+05:30,1785.25,1785.95,1783.75,1784.4,19652
2025-01-01 11:00:00+05:30,1784.4,1786.0,1784.05,1784.6,17468
2025-01-01 11:03:00+05:30,1784.6,1784.85,1782.05,1783.4,25864
2025-01-01 11:06:00+05:30,1783.4,1785.65,1783.25,1784.9,14000
2025-01-01 11:09:00+05:30,1784.9,1784.95,1782.5,1782.8,16388
2025-01-01 11:12:00+05:30,1782.8,1785.45,1782.6,1783.5,16922
