date,open,high,low,close,volume
2023-01-02 09:15:00+05:30,1514.0,1514.75,1508.3,1508.6,112529
2023-01-02 09:20:00+05:30,1509.15,1511.8,1506.2,1511.5,65472
2023-01-02 09:25:00+05:30,1511.5,1511.95,1506.5,1507.9,46039
2023-01-02 09:30:00+05:30,1507.9,1508.35,1504.15,1507.1,82424
2023-01-02 09:35:00+05:30,1506.65,1509.45,1506.0,1509.4,93748
2023-01-02 09:40:00+05:30,1509.35,1512.0,1508.35,1511.9,40435
2023-01-02 09:45:00+05:30,1511.55,1515.0,1510.5,1515.0,54524
2023-01-02 09:50:00+05:30,1515.0,1515.45,1514.2,1514.95,50038
2023-01-02 09:55:00+05:30,1514.95,1515.0,1512.4,1512.4,39567
2023-01-02 10:00:00+05:30,1512.7,1514.0,1512.25,1514.0,31803
2023-01-02 10:05:00+05:30,1514.0,1517.0,1513.55,1516.65,53760
2023-01-02 10:10:00+05:30,1516.65,1517.0,1514.05,1515.0,305719
2023-01-02 10:15:00+05:30,1514.75,1515.6,1512.7,1513.0,18087
2023-01-02 10:20:00+05:30,1513.5,1514.85,1513.25,1514.1,6184
2023-01-02 10:25:00+05:30,1514.1,1514.1,1512.0,1512.05,17479
2023-01-02 10:30:00+05:30,1512.5,1513.45,1510.0,1510.0,17293
2023-01-02 10:35:00+05:30,1510.3,1511.2,1509.0,1510.95,16748
2023-01-02 10:40:00+05:30,1510.95,1511.6,1509.8,1509.8,12457
2023-01-02 10:45:00+05:30,1510.0,1510.8,1509.0,1510.1,62507
2023-01-02 10:50:00+05:30,1510.2,1511.5,1510.0,1511.3,11921
2023-01-02 10:55:00+05:30,1511.3,1511.7,1510.65,1511.3,7161
2023-01-02 11:00:00+05:30,1511.3,1513.75,1510.35,1512.75,54626
2023-01-02 11:05:00+05:30,1513.4,1513.95,1512.65,1513.05,11949
2023-01-02 11:10:00+05:30,1513.05,1513.95,1513.0,1513.85,6847
2023-01-02 11:15:00+05:30,1513.85,1514.7,1513.0,1514.2,8825
2023-01-02 11:20:00+05:30,1514.25,1514.35,1513.2,1513.5,7085
2023-01-02 11:25:00+05:30,1513.5,1514.0,1513.1,1514.0,18451
2023-01-02 11:30:00+05:30,1514.0,1515.0,1513.8,1514.45,9595
2023-01-02 11:35:00+05:30,1514.45,1514.85,1513.0,1514.45,29336
2023-01-02 11:40:00+05:30,1514.55,1515.9,1514.3,1515.45,21518
2023-01-02 11:45:00+05:30,1515.0,1515.95,1514.95,1515.25,9663
2023-01-02 11:50:00+05:30,1515.05,1515.95,1513.0,1513.2,31315
2023-01-02 11:55:00+05:30,1513.2,1514.5,1513.05,1514.0,11958
2023-01-02 12:00:00+05:30,1514.25,1515.5,1514.0,1514.7,17112
2023-01-02 12:05:00+05:30,1514.7,1515.75,1514.0,1515.2,15477
2023-01-02 12:10:00+05:30,1514.75,1515.7,1514.5,1515.05,12867
2023-01-02 12:15:00+05:30,1515.05,1517.0,1515.05,1516.9,21811
2023-01-02 12:20:00+05:30,1516.9,1517.65,1516.15,1517.0,26795
2023-01-02 12:25:00+05:30,1517.5,1517.5,1515.25,1517.0,73751
2023-01-02 12:30:00+05:30,1517.0,1519.3,1517.0,1518.75,49467
2023-01-02 12:35:00+05:30,1518.75,1519.9,1518.45,1519.4,49560
2023-01-02 12:40:00+05:30,1519.05,1520.0,1518.85,1519.75,45846
