date,open,high,low,close,volume
2025-01-01 09:15:00+05:30,23637.65,23683.6,23607.05,23675.65,0
2025-01-01 09:20:00+05:30,23673.1,23678.75,23627.35,23629.65,0
2025-01-01 09:25:00+05:30,23629.9,23644.05,23625.4,23640.85,0
2025-01-01 09:30:00+05:30,23640.75,23650.05,23610.55,23617.0,0
2025-01-01 09:35:00+05:30,23617.55,23633.7,23613.3,23629.0,0
2025-01-01 09:40:00+05:30,23628.65,23632.5,23598.4,23610.6,0
2025-01-01 09:45:00+05:30,23609.35,23609.35,23565.7,23570.65,0
2025-01-01 09:50:00+05:30,23571.45,23580.85,23564.3,23568.7,0
2025-01-01 09:55:00+05:30,23568.7,23598.4,23562.8,23592.05,0
2025-01-01 10:00:00+05:30,23591.7,23606.65,23576.75,23578.8,0
2025-01-01 10:05:00+05:30,23578.4,23604.3,23576.55,23597.2,0
2025-01-01 10:10:00+05:30,23597.2,23648.25,23595.85,23629.6,0
2025-01-01 10:15:00+05:30,23629.95,23637.4,23616.75,23631.15,0
2025-01-01 10:20:00+05:30,23630.25,23640.05,23616.3,23630.9,0
2025-01-01 10:25:00+05:30,23631.5,23655.15,23630.05,23653.25,0
2025-01-01 10:30:00+05:30,23651.75,23659.35,23644.4,23648.0,0
2025-01-01 10:35:00+05:30,23647.8,23676.55,23638.75,23662.65,0
2025-01-01 10:40:00+05:30,23663.45,23669.8,23652.65,23656.6,0
2025-01-01 10:45:00+05:30,23655.55,23712.7,23655.0,23710.85,0
2025-01-01 10:50:00+05:30,23712.85,23747.25,23711.9,23737.5,0
2025-01-01 10:55:00+05:30,23736.95,23749.9,23733.4,23739.4,0
2025-01-01 11:00:00+05:30,23739.25,23751.95,23738.7,23741.55,0
2025-01-01 11:05:00+05:30,23741.05,23761.5,23730.75,23755.35,0
2025-01-01 11:10:00+05:30,23755.35,23758.35,23741.35,23754.05,0
2025-01-01 11:15:00+05:30,23754.25,23778.85,23743.4,23769.8,0
2025-01-01 11:20:00+05:30,23770.45,23771.4,23753.65,23756.15,0
2025-01-01 11:25:00+05:30,23756.2,23768.0,23722.25,23742.9,0
2025-01-01 11:30:00+05:30,23741.5,23749.1,23710.55,23710.55,0
2025-01-01 11:35:00+05:30,23710.1,23715.45,23693.75,23699.15,0
2025-01-01 11:40:00+05:30,23699.65,23725.5,23697.25,23724.45,0
2025-01-01 11:45:00+05:30,23724.2,23735.95,23707.4,23708.45,0
2025-01-01 11:50:00+05:30,23709.15,23712.3,23688.25,23688.25,0
2025-01-01 11:55:00+05:30,23688.0,23698.35,23678.35,23691.5,0
2025-01-01 12:00:00+05:30,23691.1,23707.0,23688.65,23706.45,0
2025-01-01 12:05:00+05:30,23706.6,23717.95,23699.3,23713.85,0
2025-01-01 12:10:00+05:30,23714.4,23718.95,23702.8,23714.25,0
2025-01-01 12:15:00+05:30,23714.05,23738.55,23711.15,23738.5,0
2025-01-01 12:20:00+05:30,23738.95,23769.8,23736.6,23753.45,0
2025-01-01 12:25:00+05:30,23753.8,23763.1,23744.45,23748.9,0
2025-01-01 12:30:00+05:30,23749.2,23772.95,23748.75,23762.0,0
2025-01-01 12:35:00+05:30,23761.95,23770.7,23750.35,23769.9,0
2025-01-01 12:40:00+05:30,23768.85,23771.7,23749.95,23759.9,0
2025-01-01 12:45:00+05:30,23760.4,23771.25,23751.3,23760.2,0
2025-01-01 12:50:00+05:30,23755.8,23773.0,23752.55,23757.2,0
2025-01-01 12:55:00+05:30,23757.7,23760.9,23732.4,23733.85,0
2025-01-01 13:00:00+05:30,23734.15,23740.85,23729.45,23740.85,0
2025-01-01 13:05:00+05:30,23740.75,23742.45,23734.85,23737.0,0
2025-01-01 13:10:00+05:30,23737.15,23737.15,23718.7,23727.05,0
2025-01-01 13:15:00+05:30,23726.95,23738.05,23726.35,23730.4,0
2025-01-01 13:20:00+05:30,23729.7,23741.9,23728.95,23735.65,0
2025-01-01 13:25:00+05:30,23735.8,23747.35,23731.6,23744.55,0
2025-01-01 13:30:00+05:30,23743.8,23749.55,23735.75,23738.65,0
2025-01-01 13:35:00+05:30,23738.8,23744.4,23725.3,23738.95,0
2025-01-01 13:40:00+05:30,23738.25,23752.4,23737.8,23749.7,0
2025-01-01 13:45:00+05:30,23749.6,23761.65,23746.6,23755.3,0
2025-01-01 13:50:00+05:30,23753.9,23768.95,23746.25,23759.9,0
2025-01-01 13:55:00+05:30,23760.25,23785.95,23753.6,23785.95,0
2025-01-01 14:00:00+05:30,23786.25,23822.8,23786.25,23812.3,0
2025-01-01 14:05:00+05:30,23810.75,23820.9,23805.45,23814.25,0
2025-01-01 14:10:00+05:30,23815.3,23815.3,23783.55,23789.1,0
2025-01-01 14:15:00+05:30,23789.65,23791.85,23776.15,23782.15,0
2025-01-01 14:20:00+05:30,23781.75,23788.2,23777.4,23786.5,0
2025-01-01 14:25:00+05:30,23786.25,23789.05,23770.95,23779.55,0
2025-01-01 14:30:00+05:30,23779.9,23788.15,23776.6,23783.3,0
2025-01-01 14:35:00+05:30,23783.0,23797.65,23778.6,23788.6,0
2025-01-01 14:40:00+05:30,23788.75,23791.5,23764.6,23767.5,0
2025-01-01 14:45:00+05:30,23767.1,23768.6,23751.45,23758.55,0
2025-01-01 14:50:00+05:30,23757.35,23761.85,23744.7,23746.8,0
2025-01-01 14:55:00+05:30,23746.75,23748.4,23734.75,23741.2,0
2025-01-01 15:00:00+05:30,23741.55,23748.45,23729.45,23739.1,0
2025-01-01 15:05:00+05:30,23738.25,23738.8,23721.45,23732.65,0
2025-01-01 15:10:00+05:30,23734.3,23745.5,23727.9,23739.95,0
2025-01-01 15:15:00+05:30,23739.75,23749.3,23733.4,23744.85,0
2025-01-01 15:20:00+05:30,23745.95,23760.25,23739.25,23757.75,0
2025-01-01 15:25:00+05:30,23758.0,23769.8,23754.45,23758.7,0
2025-01-02 09:15:00+05:30,23783.0,23812.15,23776.75,23788.85,0
2025-01-02 09:20:00+05:30,23788.2,23788.2,23754.4,23771.7,0
2025-01-02 09:25:00+05:30,23771.75,23788.75,23764.65,23766.2,0
2025-01-02 09:30:00+05:30,23760.3,23791.4,23751.55,23784.25,0
2025-01-02 09:35:00+05:30,23783.7,23830.75,23780.4,23815.05,0
2025-01-02 09:40:00+05:30,23816.95,23842.05,23811.8,23826.7,0
2025-01-02 09:45:00+05:30,23826.65,23840.75,23806.45,23812.5,0
2025-01-02 09:50:00+05:30,23812.65,23827.55,23791.8,23817.85,0
2025-01-02 09:55:00+05:30,23818.0,23868.5,23818.0,23833.1,0
2025-01-02 10:00:00+05:30,23834.05,23844.45,23829.3,23837.35,0
2025-01-02 10:05:00+05:30,23837.65,23857.95,23837.65,23842.15,0
2025-01-02 10:10:00+05:30,23844.65,23877.35,23830.0,23834.1,0
2025-01-02 10:15:00+05:30,23833.0,23868.5,23830.6,23860.45,0
2025-01-02 10:20:00+05:30,23861.75,23889.6,23851.35,23877.85,0
2025-01-02 10:25:00+05:30,23878.15,23883.2,23865.65,23878.5,0
2025-01-02 10:30:00+05:30,23878.5,23880.2,23866.2,23869.55,0
2025-01-02 10:35:00+05:30,23869.2,23898.55,23855.6,23870.95,0
2025-01-02 10:40:00+05:30,23871.05,23887.6,23870.6,23884.2,0
2025-01-02 10:45:00+05:30,23884.25,23924.6,23878.05,23913.9,0
2025-01-02 10:50:00+05:30,23914.05,23935.3,23909.65,23920.65,0
2025-01-02 10:55:00+05:30,23919.95,23939.0,23908.05,23932.75,0
2025-01-02 11:00:00+05:30,23931.95,23940.45,23926.9,23932.05,0
2025-01-02 11:05:00+05:30,23931.75,23963.5,23921.75,23946.2,0
2025-01-02 11:10:00+05:30,23946.2,23956.25,23941.6,23943.65,0
2025-01-02 11:15:00+05:30,23943.8,23961.05,23937.25,23940.1,0
2025-01-02 11:20:00+05:30,23940.3,23953.25,23927.05,23950.15,0
2025-01-02 11:25:00+05:30,23949.8,23969.15,23949.7,23967.2,0
2025-01-02 11:30:00+05:30,23966.65,23974.15,23961.7,23964.05,0
2025-01-02 11:35:00+05:30,23964.5,23964.5,23955.0,23958.45,0
2025-01-02 11:40:00+05:30,23958.75,23960.45,23944.6,23958.25,0
2025-01-02 11:45:00+05:30,23957.9,23959.15,23935.2,23936.5,0
2025-01-02 11:50:00+05:30,23936.55,23942.4,23916.95,23921.15,0
2025-01-02 11:55:00+05:30,23920.95,23937.55,23916.25,23937.4,0
2025-01-02 12:00:00+05:30,23937.7,23966.8,23937.7,23955.45,0
2025-01-02 12:05:00+05:30,23955.15,23959.55,23953.7,23957.1,0
2025-01-02 12:10:00+05:30,23957.0,23964.0,23933.9,23940.45,0
2025-01-02 12:15:00+05:30,23940.9,23951.3,23927.35,23948.65,0
2025-01-02 12:20:00+05:30,23949.1,23959.1,23947.2,23959.05,0
2025-01-02 12:25:00+05:30,23959.7,24025.65,23959.55,24015.6,0
2025-01-02 12:30:00+05:30,24014.85,24063.4,24014.2,24046.75,0
2025-01-02 12:35:00+05:30,24046.8,24056.45,24035.05,24052.1,0
2025-01-02 12:40:00+05:30,24053.25,24071.35,24045.1,24053.9,0
2025-01-02 12:45:00+05:30,24054.65,24064.75,24045.15,24048.55,0
2025-01-02 12:50:00+05:30,24048.2,24072.5,24036.25,24065.05,0
2025-01-02 12:55:00+05:30,24065.6,24068.1,24045.25,24054.75,0
2025-01-02 13:00:00+05:30,24055.65,24082.4,24043.45,24061.0,0
2025-01-02 13:05:00+05:30,24061.2,24089.95,24059.0,24086.6,0
2025-01-02 13:10:00+05:30,24086.4,24091.2,24077.2,24084.75,0
2025-01-02 13:15:00+05:30,24085.35,24110.05,24081.75,24106.6,0
2025-01-02 13:20:00+05:30,24108.2,24120.6,24104.25,24117.7,0
2025-01-02 13:25:00+05:30,24118.2,24129.75,24094.65,24099.85,0
2025-01-02 13:30:00+05:30,24099.65,24116.1,24084.1,24109.4,0
2025-01-02 13:35:00+05:30,24109.75,24138.3,24109.75,24137.0,0
2025-01-02 13:40:00+05:30,24137.25,24151.9,24132.3,24147.4,0
2025-01-02 13:45:00+05:30,24145.55,24151.3,24134.15,24143.05,0
2025-01-02 13:50:00+05:30,24142.7,24144.95,24129.25,24137.2,0
2025-01-02 13:55:00+05:30,24136.8,24142.3,24121.3,24123.8,0
2025-01-02 14:00:00+05:30,24123.4,24132.45,24117.95,24127.9,0
2025-01-02 14:05:00+05:30,24127.3,24148.75,24120.3,24145.1,0
2025-01-02 14:10:00+05:30,24144.85,24153.15,24138.5,24144.7,0
2025-01-02 14:15:00+05:30,24145.05,24170.85,24144.85,24168.1,0
