direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 14:28:00+05:30,3246.30045,308,2023-01-02 14:30:00+05:30,3251.5483,CROSS_UP,-2016.0477999999212,-1616.3377999999211,89.92,309.79,399.71000000000004
LONG,2023-01-02 14:54:00+05:30,3263.2599999999998,305,2023-01-02 14:56:00+05:30,3258.7879500000004,CROSS_DOWN,-1761.5752499998166,-1363.9752499998167,89.51,308.09,397.59999999999997
SHORT,2023-01-04 09:20:00+05:30,3291.2055,302,2023-01-04 09:22:00+05:30,3293.7904999999996,CROSS_UP,-1178.2399999998736,-780.6699999998737,89.48,308.09,397.57
LONG,2023-01-04 12:49:00+05:30,3305.2519499999994,301,2023-01-04 12:51:00+05:30,3297.94875,CROSS_DOWN,-2595.483199999813,-2198.263199999813,89.49,307.73,397.22
SHORT,2023-01-05 10:04:00+05:30,3305.4912000000004,300,2023-01-05 10:06:00+05:30,3314.1108,CROSS_UP,-2982.759999999861,-2585.879999999861,89.44,307.44,396.88
LONG,2023-01-05 10:25:00+05:30,3324.3209999999995,297,2023-01-05 10:27:00+05:30,3317.0796,CROSS_DOWN,-2545.265799999831,-2150.695799999831,88.99,305.58,394.57
SHORT,2023-01-05 11:56:00+05:30,3307.6390499999998,298,2023-01-05 11:58:00+05:30,3316.3129999999996,CROSS_UP,-2979.6170999999636,-2584.8370999999634,89.05,305.73,394.78000000000003
LONG,2023-01-05 15:02:00+05:30,3314.1108,296,2023-01-05 15:04:00+05:30,3306.04065,CROSS_DOWN,-2781.0344000000036,-2388.7644000000037,88.57,303.7,392.27
SHORT,2023-01-06 09:25:00+05:30,3281.1156,299,2023-01-06 09:27:00+05:30,3288.285,CROSS_UP,-2536.760599999931,-2143.650599999931,88.71,304.4,393.10999999999996
LONG,2023-01-09 09:18:00+05:30,3247.8445999999994,301,2023-01-09 09:20:00+05:30,3245.751,CROSS_DOWN,-1021.7435999997718,-630.1735999997718,88.34,303.23,391.57000000000005
SHORT,2023-01-09 12:40:00+05:30,3296.7,296,2023-01-09 12:42:00+05:30,3306.3530499999997,CROSS_UP,-3248.6227999999687,-2857.3027999999686,88.41,302.91,391.32000000000005
LONG,2023-01-09 12:54:00+05:30,3308.45515,294,2023-01-09 12:56:00+05:30,3302.5441499999997,CROSS_DOWN,-2127.364000000017,-1737.834000000017,88.02,301.51,389.53
SHORT,2023-01-09 13:18:00+05:30,3299.2974,294,2023-01-09 13:20:00+05:30,3305.9025999999994,CROSS_UP,-2331.138799999857,-1941.928799999857,87.97,301.24,389.21000000000004
LONG,2023-01-09 14:11:00+05:30,3318.7153999999996,292,2023-01-09 14:13:00+05:30,3321.2254500000004,CROSS_DOWN,343.974600000226,732.934600000226,87.78,301.18,388.96000000000004
SHORT,2023-01-10 09:18:00+05:30,3243.3534,299,2023-01-10 09:20:00+05:30,3247.1438999999996,CROSS_UP,-1522.4294999998838,-1133.3594999998836,87.9,301.17,389.07000000000005
LONG,2023-01-10 12:13:00+05:30,3262.2589999999996,296,2023-01-10 12:15:00+05:30,3256.1406,CROSS_DOWN,-2198.0663999998173,-1811.0463999998174,87.55,299.47,387.02000000000004
