direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
LONG,2023-01-02 10:30:00+05:30,1222.4212,818,2023-01-02 10:36:00+05:30,1220.1786000000002,CROSS_DOWN,-2233.5467999998455,-1834.4467999998456,89.82,309.28,399.09999999999997
SHORT,2023-01-02 11:06:00+05:30,1221.9768000000001,816,2023-01-02 11:12:00+05:30,1223.1218999999999,CROSS_UP,-1333.1115999997792,-934.4015999997791,89.7,309.01,398.71
SHORT,2023-01-02 12:18:00+05:30,1220.6781,816,2023-01-02 12:24:00+05:30,1222.1209,CROSS_UP,-1575.664799999842,-1177.324799999842,89.64,308.7,398.34
SHORT,2023-01-02 12:36:00+05:30,1221.02775,814,2023-01-02 12:42:00+05:30,1223.2720499999998,CROSS_UP,-2224.480199999869,-1826.860199999869,89.54,308.08,397.62
SHORT,2023-01-02 15:00:00+05:30,1226.22255,809,2023-01-02 15:06:00+05:30,1228.9277,CROSS_UP,-2585.4463500000024,-2188.4663500000024,89.44,307.54,396.98
SHORT,2023-01-03 10:06:00+05:30,1223.6751000000002,809,2023-01-03 10:12:00+05:30,1226.1749499999999,CROSS_UP,-2418.618649999755,-2022.3786499997545,89.29,306.95,396.24
LONG,2023-01-03 12:12:00+05:30,1218.0668499999997,810,2023-01-03 12:18:00+05:30,1215.1836,CROSS_DOWN,-2729.702499999704,-2335.432499999704,88.94,305.33,394.27
LONG,2023-01-04 09:39:00+05:30,1211.8105999999998,812,2023-01-04 09:45:00+05:30,1207.3914,CROSS_DOWN,-3981.3803999998527,-3588.390399999853,88.77,304.22,392.99
LONG,2023-01-04 09:57:00+05:30,1208.4071999999999,811,2023-01-04 10:06:00+05:30,1206.4923000000001,CROSS_DOWN,-1945.1438999998065,-1552.9838999998065,88.5,303.66,392.16
LONG,2023-01-04 10:09:00+05:30,1209.8085999999998,809,2023-01-04 10:15:00+05:30,1206.2925,CROSS_DOWN,-3235.8748999998575,-2844.5248999998576,88.42,302.93,391.35
LONG,2023-01-04 12:03:00+05:30,1205.7044999999998,809,2023-01-04 12:09:00+05:30,1202.24655,CROSS_DOWN,-3187.671549999802,-2797.481549999802,88.2,301.99,390.19
SHORT,2023-01-04 12:51:00+05:30,1202.796,808,2023-01-04 12:57:00+05:30,1204.7034999999998,CROSS_UP,-1931.0899999998383,-1541.2599999998383,88.06,301.77,389.83
SHORT,2023-01-04 14:06:00+05:30,1205.6931000000002,805,2023-01-04 14:12:00+05:30,1207.7064999999998,CROSS_UP,-2010.1869999996718,-1620.7869999996717,87.99,301.41,389.40000000000003
SHORT,2023-01-04 14:15:00+05:30,1204.9938,803,2023-01-04 14:21:00+05:30,1204.7034999999998,CROSS_UP,-155.11909999990712,233.1109000000929,87.67,300.56,388.23
LONG,2023-01-04 14:51:00+05:30,1201.1999999999998,806,2023-01-04 14:57:00+05:30,1199.9988,CROSS_DOWN,-1356.3271999997937,-968.1671999997939,87.72,300.44,388.15999999999997
SHORT,2023-01-05 09:18:00+05:30,1200.8979,805,2023-01-05 09:24:00+05:30,1204.35315,CROSS_UP,-3169.5862499999826,-2781.4762499999824,87.81,300.3,388.11
LONG,2023-01-05 10:57:00+05:30,1202.3010999999997,801,2023-01-05 11:03:00+05:30,1199.24955,CROSS_DOWN,-2830.221549999743,-2444.291549999743,87.38,298.55,385.93
SHORT,2023-01-05 15:03:00+05:30,1195.803,803,2023-01-05 15:09:00+05:30,1198.9977999999999,CROSS_UP,-2951.224399999807,-2565.4243999998066,87.36,298.44,385.8
SHORT,2023-01-05 15:21:00+05:30,1199.4993,798,2023-01-05 15:27:00+05:30,1203.1019,CROSS_UP,-3259.6347999999507,-2874.874799999951,87.18,297.58,384.76
SHORT,2023-01-06 11:45:00+05:30,1209.33945,789,2023-01-06 11:54:00+05:30,1213.0117999999998,CROSS_UP,-3281.174149999861,-2897.484149999861,86.98,296.71,383.69
LONG,2023-01-06 13:03:00+05:30,1205.7545499999999,789,2023-01-06 13:09:00+05:30,1203.8949,CROSS_DOWN,-1849.3438499999006,-1467.2638499999007,86.6,295.48,382.08000000000004
SHORT,2023-01-06 15:00:00+05:30,1206.792,787,2023-01-06 15:06:00+05:30,1210.8095999999998,CROSS_UP,-3544.001199999923,-3161.8511999999228,86.71,295.44,382.15
SHORT,2023-01-09 09:18:00+05:30,1215.4833,778,2023-01-09 09:24:00+05:30,1217.9667499999998,CROSS_UP,-2312.7440999997825,-1932.1240999997826,86.35,294.27,380.62
SHORT,2023-01-09 10:15:00+05:30,1224.9238500000001,770,2023-01-09 10:21:00+05:30,1227.2259999999999,CROSS_UP,-2152.405499999812,-1772.655499999812,86.18,293.57,379.75
SHORT,2023-01-09 10:33:00+05:30,1224.72405,768,2023-01-09 10:39:00+05:30,1227.67645,CROSS_UP,-2646.3031999999216,-2267.4431999999215,86.04,292.82,378.86
SHORT,2023-01-09 10:54:00+05:30,1226.02275,765,2023-01-09 11:00:00+05:30,1231.4302,CROSS_UP,-4514.739249999943,-4136.699249999943,85.99,292.05,378.04
SHORT,2023-01-09 11:06:00+05:30,1231.6671000000001,758,2023-01-09 11:12:00+05:30,1236.1349,CROSS_UP,-3763.0623999999225,-3386.5923999999222,85.65,290.82,376.47
SHORT,2023-01-09 11:54:00+05:30,1235.6631,753,2023-01-09 12:00:00+05:30,1237.9367,CROSS_UP,-2087.2707999999907,-1712.0207999999907,85.33,289.92,375.25
LONG,2023-01-09 13:48:00+05:30,1229.3280999999997,755,2023-01-09 13:54:00+05:30,1229.7190500000002,CROSS_DOWN,-79.24274999967531,295.16725000032466,85.07,289.34,374.40999999999997
SHORT,2023-01-09 14:33:00+05:30,1232.2665,753,2023-01-09 14:39:00+05:30,1234.7334999999998,CROSS_UP,-2232.0109999999027,-1857.6509999999028,85.17,289.19,374.36
SHORT,2023-01-09 15:06:00+05:30,1236.3624,749,2023-01-09 15:12:00+05:30,1239.4381999999998,CROSS_UP,-2677.514199999883,-2303.7741999998834,85.08,288.66,373.74
SHORT,2023-01-09 15:15:00+05:30,1237.2615,746,2023-01-09 15:24:00+05:30,1239.0377999999998,CROSS_UP,-1697.7197999998243,-1325.1197999998244,84.81,287.79,372.6
LONG,2023-01-10 09:33:00+05:30,1233.232,747,2023-01-10 09:39:00+05:30,1230.01875,CROSS_DOWN,-2771.4977500000123,-2400.2977500000125,84.61,286.59,371.2
SHORT,2023-01-10 12:12:00+05:30,1227.771,748,2023-01-10 12:18:00+05:30,1229.2279999999998,CROSS_UP,-1460.7859999999102,-1089.8359999999102,84.49,286.46,370.95
LONG,2023-01-10 12:45:00+05:30,1225.1239,749,2023-01-10 12:51:00+05:30,1221.4273500000002,CROSS_DOWN,-3138.5359499999163,-2768.715949999916,84.37,285.45,369.82
LONG,2023-01-10 14:45:00+05:30,1217.216,751,2023-01-10 14:51:00+05:30,1216.1826,CROSS_DOWN,-1145.253399999851,-776.0833999998508,84.14,285.03,369.16999999999996
SHORT,2023-01-10 15:27:00+05:30,1219.779,748,2023-01-11 09:18:00+05:30,1215.1139,CROSS_UP,3120.954799999954,3489.494799999954,83.79,284.75,368.54
LONG,2023-01-11 09:54:00+05:30,1209.0077999999999,758,2023-01-11 10:00:00+05:30,1207.6911,CROSS_DOWN,-1367.9685999998903,-998.0585999998902,84.29,285.62,369.91
SHORT,2023-01-11 10:15:00+05:30,1211.6871,755,2023-01-11 10:21:00+05:30,1212.0608499999998,CROSS_UP,-651.8312499998077,-282.18124999980773,84.2,285.45,369.65
SHORT,2023-01-11 10:33:00+05:30,1210.2884999999999,755,2023-01-11 10:39:00+05:30,1213.2119999999998,CROSS_UP,-2576.6424999999067,-2207.2424999999066,84.26,285.14,369.4
SHORT,2023-01-11 10:42:00+05:30,1209.789,753,2023-01-11 10:48:00+05:30,1210.6094,CROSS_UP,-986.0712000000476,-617.7612000000477,83.97,284.34,368.30999999999995
LONG,2023-01-11 10:57:00+05:30,1209.5082999999997,753,2023-01-11 11:03:00+05:30,1207.04175,CROSS_DOWN,-2224.982149999731,-1857.312149999731,83.92,283.75,367.67
SHORT,2023-01-11 12:24:00+05:30,1209.0897,751,2023-01-11 12:30:00+05:30,1210.6594499999999,CROSS_UP,-1546.1922499999139,-1178.882249999914,83.81,283.5,367.31
SHORT,2023-01-11 13:36:00+05:30,1207.5911999999998,751,2023-01-11 13:42:00+05:30,1209.7085,CROSS_UP,-1957.0423000000856,-1590.0923000000855,83.77,283.18,366.95
LONG,2023-01-11 14:12:00+05:30,1204.0027999999998,751,2023-01-11 14:18:00+05:30,1202.6961000000001,CROSS_DOWN,-1346.9416999997275,-981.3316999997273,83.48,282.13,365.61
LONG,2023-01-11 14:24:00+05:30,1206.65545,749,2023-01-11 14:30:00+05:30,1204.34445,CROSS_DOWN,-2096.1789999999414,-1730.9389999999414,83.45,281.79,365.24
LONG,2023-01-12 10:03:00+05:30,1191.7905999999998,756,2023-01-12 10:09:00+05:30,1190.0088,CROSS_DOWN,-1711.4107999998096,-1347.0407999998097,83.27,281.1,364.37
LONG,2023-01-12 11:24:00+05:30,1184.6834999999999,759,2023-01-12 11:30:00+05:30,1181.96685,CROSS_DOWN,-2425.4673499998826,-2061.9373499998824,83.15,280.38,363.53
LONG,2023-01-12 11:42:00+05:30,1182.9817999999998,758,2023-01-12 11:48:00+05:30,1181.5173,CROSS_DOWN,-1473.0109999998608,-1110.0909999998607,82.98,279.94,362.92
LONG,2023-01-12 13:30:00+05:30,1180.32915,759,2023-01-12 13:36:00+05:30,1174.824,CROSS_DOWN,-4540.168849999968,-4178.408849999968,82.93,278.83,361.76
SHORT,2023-01-12 15:27:00+05:30,1178.4204,756,2023-01-13 09:18:00+05:30,1170.8697,CROSS_UP,5347.519200000004,5708.329200000005,82.22,278.59,360.80999999999995
SHORT,2023-01-13 10:42:00+05:30,1167.2316,768,2023-01-13 10:51:00+05:30,1168.3171499999999,CROSS_UP,-1196.9023999998346,-833.7023999998346,83.02,280.18,363.2
SHORT,2023-01-13 12:24:00+05:30,1167.7311000000002,767,2023-01-13 12:33:00+05:30,1169.81865,CROSS_UP,-1964.1308499997986,-1601.1508499997985,83.02,279.96,362.97999999999996
SHORT,2023-01-13 13:15:00+05:30,1172.9259,762,2023-01-13 13:21:00+05:30,1175.0738999999999,CROSS_UP,-1999.0959999999322,-1636.775999999932,82.9,279.42,362.32000000000005
SHORT,2023-01-13 13:24:00+05:30,1172.7261,760,2023-01-13 13:30:00+05:30,1174.2730999999999,CROSS_UP,-1537.1299999998464,-1175.7199999998466,82.7,278.71,361.40999999999997
SHORT,2023-01-13 13:45:00+05:30,1175.77305,757,2023-01-13 13:51:00+05:30,1177.3762,CROSS_UP,-1574.574549999935,-1213.584549999935,82.63,278.36,360.99
SHORT,2023-01-13 14:03:00+05:30,1177.0218,755,2023-01-13 14:09:00+05:30,1178.6774999999998,CROSS_UP,-1610.5434999998467,-1250.0534999998467,82.53,277.96,360.49
SHORT,2023-01-16 12:03:00+05:30,1171.2276000000002,757,2023-01-16 12:12:00+05:30,1173.9727999999998,CROSS_UP,-2437.936399999707,-2078.116399999707,82.45,277.37,359.82
LONG,2023-01-16 12:51:00+05:30,1168.9678,756,2023-01-16 12:57:00+05:30,1166.6322,CROSS_DOWN,-2123.8835999999137,-1765.7135999999136,82.13,276.04,358.17
SHORT,2023-01-17 09:18:00+05:30,1172.07675,753,2023-01-17 09:24:00+05:30,1172.7715999999998,CROSS_UP,-881.5220499998948,-523.2220499998948,82.08,276.22,358.3
SHORT,2023-01-17 09:33:00+05:30,1171.6272,752,2023-01-17 09:39:00+05:30,1173.5724,CROSS_UP,-1820.6204000000853,-1462.7904000000854,82.05,275.78,357.83
SHORT,2023-01-17 10:12:00+05:30,1173.4253999999999,749,2023-01-17 10:18:00+05:30,1177.5764,CROSS_UP,-3466.2690000000503,-3109.09900000005,82.01,275.16,357.17
SHORT,2023-01-17 10:21:00+05:30,1174.0248000000001,746,2023-01-17 10:27:00+05:30,1176.6754999999998,CROSS_UP,-2333.4321999997674,-1977.4221999997671,81.73,274.28,356.01
SHORT,2023-01-17 10:33:00+05:30,1175.57325,743,2023-01-17 10:39:00+05:30,1177.42625,CROSS_UP,-1731.9190000000488,-1376.7790000000487,81.54,273.6,355.14000000000004
SHORT,2023-01-17 11:57:00+05:30,1175.823,741,2023-01-17 12:03:00+05:30,1177.8767,CROSS_UP,-1876.1716999999521,-1521.791699999952,81.4,272.98,354.38
SHORT,2023-01-17 12:30:00+05:30,1174.1246999999998,741,2023-01-17 12:36:00+05:30,1176.9758,CROSS_UP,-2466.6451000000648,-2112.6651000000647,81.36,272.62,353.98
SHORT,2023-01-17 14:51:00+05:30,1177.3215,737,2023-01-17 14:57:00+05:30,1179.2780999999998,CROSS_UP,-1795.1241999998178,-1442.014199999818,81.16,271.95,353.11
SHORT,2023-01-17 15:03:00+05:30,1180.26855,733,2023-01-17 15:09:00+05:30,1184.0828999999999,CROSS_UP,-3148.2185499999096,-2795.9185499999094,81.08,271.22,352.3
SHORT,2023-01-18 10:09:00+05:30,1176.4224,733,2023-01-18 10:15:00+05:30,1178.177,CROSS_UP,-1637.331799999987,-1286.121799999987,80.79,270.42,351.21000000000004
SHORT,2023-01-18 11:09:00+05:30,1179.56925,730,2023-01-18 11:15:00+05:30,1183.3822,CROSS_UP,-3134.3335000000006,-2783.4535000000005,80.81,270.07,350.88
SHORT,2023-01-18 11:36:00+05:30,1184.5143,724,2023-01-18 11:42:00+05:30,1187.5864,CROSS_UP,-2573.8003999999014,-2224.2003999999015,80.54,269.06,349.6
LONG,2023-01-19 10:18:00+05:30,1173.5724,729,2023-01-19 10:24:00+05:30,1172.826,CROSS_DOWN,-892.7055999999957,-544.1255999999958,80.26,268.32,348.58
SHORT,2023-01-19 10:54:00+05:30,1176.1227,726,2023-01-19 11:00:00+05:30,1180.0288499999997,CROSS_UP,-3184.2048999998533,-2835.864899999853,80.34,268.0,348.34000000000003
SHORT,2023-01-19 12:42:00+05:30,1178.86995,722,2023-01-19 12:48:00+05:30,1178.42725,CROSS_UP,-27.540599999957465,319.62940000004255,79.95,267.22,347.17
SHORT,2023-01-19 13:48:00+05:30,1178.7201,722,2023-01-19 13:54:00+05:30,1181.6805,CROSS_UP,-2484.6987999999537,-2137.4087999999538,80.1,267.19,347.28999999999996
SHORT,2023-01-19 13:57:00+05:30,1180.0188,719,2023-01-19 14:03:00+05:30,1183.0819,CROSS_UP,-2548.7388999998916,-2202.3688999998917,79.93,266.44,346.37
LONG,2023-01-20 09:18:00+05:30,1170.9697999999999,723,2023-01-20 09:24:00+05:30,1166.832,CROSS_DOWN,-3336.369399999814,-2991.6293999998143,79.67,265.07,344.74
SHORT,2023-01-20 10:27:00+05:30,1171.27755,719,2023-01-20 10:33:00+05:30,1173.2720999999997,CROSS_UP,-1778.1914499997574,-1434.0814499997575,79.47,264.64,344.11
LONG,2023-01-20 14:30:00+05:30,1166.5654,721,2023-01-20 14:36:00+05:30,1162.9359,CROSS_DOWN,-2959.759500000005,-2616.8695000000052,79.3,263.59,342.89
LONG,2023-01-20 14:45:00+05:30,1168.4672999999998,717,2023-01-20 14:51:00+05:30,1166.2326,CROSS_DOWN,-1944.2998999998192,-1602.2798999998192,79.08,262.94,342.02
