direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
LONG,2023-01-02 10:35:00+05:30,3248.1949499999996,307,2023-01-02 10:37:00+05:30,3240.8559,CROSS_DOWN,-2651.1083499998736,-2253.0883499998736,89.64,308.38,398.02
LONG,2023-01-02 10:40:00+05:30,3245.2419999999997,307,2023-01-02 10:42:00+05:30,3238.758,CROSS_DOWN,-2388.3579999999765,-1990.5879999999765,89.58,308.19,397.77
LONG,2023-01-02 14:18:00+05:30,3252.7494999999994,305,2023-01-02 14:20:00+05:30,3241.1556,CROSS_DOWN,-3931.989499999815,-3536.139499999815,89.3,306.55,395.85
LONG,2023-01-02 14:32:00+05:30,3252.9496999999997,304,2023-01-02 14:34:00+05:30,3249.59715,CROSS_DOWN,-1414.6251999998815,-1019.1751999998814,89.09,306.36,395.45000000000005
SHORT,2023-01-02 14:53:00+05:30,3258.0387,303,2023-01-02 14:55:00+05:30,3265.2619999999997,CROSS_UP,-2583.9398999998953,-2188.659899999895,89.12,306.16,395.28000000000003
SHORT,2023-01-03 11:06:00+05:30,3286.75995,300,2023-01-03 11:09:00+05:30,3295.44215,CROSS_UP,-2999.5599999999217,-2604.6599999999216,89.07,305.83,394.9
SHORT,2023-01-03 11:20:00+05:30,3294.6021,298,2023-01-03 11:22:00+05:30,3295.5422499999995,CROSS_UP,-673.4146999998356,-280.16469999983565,88.64,304.61,393.25
LONG,2023-01-03 12:24:00+05:30,3300.8975999999993,297,2023-01-03 12:26:00+05:30,3296.7,CROSS_DOWN,-1639.067199999855,-1246.6871999998548,88.53,303.85,392.38
SHORT,2023-01-03 14:48:00+05:30,3313.683,296,2023-01-03 14:50:00+05:30,3322.86955,CROSS_UP,-3112.2987999999696,-2719.2187999999696,88.74,304.34,393.08
LONG,2023-01-04 09:18:00+05:30,3299.9966999999992,296,2023-01-04 09:21:00+05:30,3290.0067000000004,CROSS_DOWN,-3347.6699999996663,-2957.039999999666,88.29,302.34,390.63
LONG,2023-01-04 10:43:00+05:30,3295.6423499999996,295,2023-01-04 10:45:00+05:30,3289.4073,CROSS_DOWN,-2228.6797499999334,-1839.3397499999332,87.99,301.35,389.34000000000003
LONG,2023-01-04 10:55:00+05:30,3298.1948999999995,295,2023-01-04 10:57:00+05:30,3291.95475,CROSS_DOWN,-2230.444249999891,-1840.844249999891,88.04,301.56,389.6
LONG,2023-01-04 11:50:00+05:30,3296.1428499999997,294,2023-01-04 11:52:00+05:30,3289.707,CROSS_DOWN,-2280.3498999999547,-1892.1398999999547,87.78,300.43,388.21000000000004
LONG,2023-01-04 11:57:00+05:30,3295.44215,293,2023-01-04 11:59:00+05:30,3288.85785,CROSS_DOWN,-2316.1698999999953,-1929.1998999999955,87.55,299.42,386.97
LONG,2023-01-04 12:03:00+05:30,3295.2919999999995,293,2023-01-04 12:05:00+05:30,3288.75795,CROSS_DOWN,-2301.426649999794,-1914.476649999794,87.54,299.41,386.95000000000005
SHORT,2023-01-04 13:27:00+05:30,3306.69,291,2023-01-04 13:29:00+05:30,3314.0106999999994,CROSS_UP,-2516.813699999798,-2130.323699999798,87.47,299.02,386.49
LONG,2023-01-05 09:56:00+05:30,3319.3660499999996,289,2023-01-05 09:58:00+05:30,3308.33835,CROSS_DOWN,-3571.395299999896,-3187.005299999896,87.13,297.26,384.39
SHORT,2023-01-05 10:24:00+05:30,3317.5791,288,2023-01-05 10:26:00+05:30,3324.3710499999997,CROSS_UP,-2340.171599999947,-1956.0815999999468,87.01,297.08,384.09
SHORT,2023-01-05 10:27:00+05:30,3317.0796,288,2023-01-05 10:29:00+05:30,3324.1207999999997,CROSS_UP,-2411.9055999999027,-2027.8655999999028,87.0,297.04,384.04
LONG,2023-01-05 11:50:00+05:30,3321.2679499999995,286,2023-01-05 11:52:00+05:30,3312.2844,CROSS_DOWN,-2950.555299999848,-2569.295299999848,86.51,294.75,381.26
LONG,2023-01-05 12:13:00+05:30,3313.9606499999995,286,2023-01-05 12:15:00+05:30,3304.5421499999998,CROSS_DOWN,-3074.1709999999334,-2693.6909999999334,86.37,294.11,380.48
LONG,2023-01-05 12:19:00+05:30,3308.2549499999996,286,2023-01-05 12:21:00+05:30,3298.44825,CROSS_DOWN,-3184.586199999896,-2804.716199999896,86.26,293.61,379.87
LONG,2023-01-05 12:48:00+05:30,3295.2919999999995,286,2023-01-05 12:50:00+05:30,3287.709,CROSS_DOWN,-2547.4779999998937,-2168.737999999894,86.01,292.73,378.74
LONG,2023-01-05 13:54:00+05:30,3294.3910999999994,285,2023-01-05 13:56:00+05:30,3289.55715,CROSS_DOWN,-1755.395749999794,-1377.6757499997939,85.78,291.94,377.72
SHORT,2023-01-05 15:03:00+05:30,3304.692,284,2023-01-05 15:05:00+05:30,3311.8084999999996,CROSS_UP,-2399.2059999998955,-2021.0859999998956,85.89,292.23,378.12
LONG,2023-01-06 09:16:00+05:30,3290.1368499999994,284,2023-01-06 09:18:00+05:30,3281.76495,CROSS_DOWN,-2753.469599999769,-2377.619599999769,85.48,290.37,375.85
LONG,2023-01-06 09:59:00+05:30,3273.32005,285,2023-01-06 10:01:00+05:30,3265.88085,CROSS_DOWN,-2495.561999999943,-2120.171999999943,85.38,290.01,375.39
LONG,2023-01-06 10:08:00+05:30,3274.2709999999997,284,2023-01-06 10:10:00+05:30,3268.37835,CROSS_DOWN,-2047.9725999999364,-1673.5125999999364,85.18,289.28,374.46
LONG,2023-01-06 11:01:00+05:30,3263.2599999999998,284,2023-01-06 11:04:00+05:30,3253.29345,CROSS_DOWN,-3203.5301999998987,-2830.5001999998985,84.98,288.05,373.03000000000003
LONG,2023-01-06 11:29:00+05:30,3249.4461999999994,285,2023-01-06 11:31:00+05:30,3242.754,CROSS_DOWN,-2280.336999999858,-1907.2769999998582,84.93,288.13,373.06
