direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 10:08:00+05:30,1219.9788,819,2023-01-02 10:10:00+05:30,1222.5212999999999,CROSS_UP,-2481.807499999829,-2082.307499999829,89.91,309.59,399.5
LONG,2023-01-02 10:36:00+05:30,1221.8205999999998,816,2023-01-02 10:39:00+05:30,1220.32845,CROSS_DOWN,-1615.8443999998453,-1217.5943999998453,89.63,308.62,398.25
SHORT,2023-01-02 11:11:00+05:30,1221.2775,815,2023-01-02 11:13:00+05:30,1223.2219999999998,CROSS_UP,-1982.877499999865,-1584.767499999865,89.62,308.49,398.11
LONG,2023-01-02 11:47:00+05:30,1221.87065,813,2023-01-02 11:49:00+05:30,1218.9798,CROSS_DOWN,-2746.91105,-2350.26105,89.39,307.26,396.65
LONG,2023-01-02 12:02:00+05:30,1221.87065,811,2023-01-02 12:04:00+05:30,1219.5792,CROSS_DOWN,-2254.295950000136,-1858.3659500001363,89.23,306.7,395.93
SHORT,2023-01-02 12:28:00+05:30,1219.5792,810,2023-01-02 12:30:00+05:30,1222.6214,CROSS_UP,-2859.7220000000757,-2464.1820000000757,89.19,306.35,395.54
LONG,2023-01-02 12:32:00+05:30,1223.2219999999998,806,2023-01-02 12:34:00+05:30,1220.6781,CROSS_DOWN,-2444.4833999997313,-2050.3833999997314,88.89,305.21,394.09999999999997
SHORT,2023-01-02 12:57:00+05:30,1219.6791,806,2023-01-02 12:59:00+05:30,1222.9216999999999,CROSS_UP,-3007.395599999848,-2613.535599999848,88.88,304.98,393.86
LONG,2023-01-02 13:15:00+05:30,1223.2219999999998,801,2023-01-02 13:17:00+05:30,1220.8779,CROSS_DOWN,-2269.6240999998386,-1877.6240999998386,88.49,303.51,392.0
SHORT,2023-01-02 13:37:00+05:30,1220.4283500000001,801,2023-01-02 13:39:00+05:30,1223.3220999999999,CROSS_UP,-2709.7837499997813,-2317.8937499997814,88.49,303.4,391.89
LONG,2023-01-02 13:50:00+05:30,1222.8215999999998,797,2023-01-02 13:52:00+05:30,1220.1286499999999,CROSS_DOWN,-2536.361149999906,-2146.281149999906,88.14,301.94,390.08
LONG,2023-01-02 13:57:00+05:30,1223.5222999999999,795,2023-01-02 13:59:00+05:30,1219.9788,CROSS_DOWN,-3206.312499999815,-2817.082499999815,88.02,301.21,389.22999999999996
LONG,2023-01-02 14:11:00+05:30,1223.0217999999998,793,2023-01-02 14:13:00+05:30,1220.6781,CROSS_DOWN,-2247.0540999997393,-1858.5540999997395,87.83,300.67,388.5
