direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
LONG,2023-01-06 09:33:00+05:30,1214.6134,823,2023-01-06 09:39:00+05:30,1211.0877,CROSS_DOWN,-3300.34109999993,-2901.65109999993,89.8,308.89,398.69
SHORT,2023-01-10 12:06:00+05:30,1228.3704,811,2023-01-10 12:12:00+05:30,1230.2289999999998,CROSS_UP,-1905.7345999998352,-1507.324599999835,89.67,308.74,398.41
LONG,2023-01-13 14:15:00+05:30,1177.82665,844,2023-01-13 14:21:00+05:30,1173.07575,CROSS_DOWN,-4406.179600000001,-4009.7596000000012,89.43,306.99,396.42
SHORT,2023-01-16 11:15:00+05:30,1169.1297,847,2023-01-16 11:21:00+05:30,1171.22005,CROSS_UP,-2166.8664499999527,-1770.5264499999525,89.3,307.04,396.34000000000003
LONG,2023-01-16 12:06:00+05:30,1174.9737999999998,841,2023-01-16 12:12:00+05:30,1171.6272,CROSS_DOWN,-3209.1605999998765,-2814.4905999998764,89.04,305.63,394.67
SHORT,2023-01-16 13:03:00+05:30,1167.1317,843,2023-01-16 13:09:00+05:30,1169.7685999999999,CROSS_UP,-2617.0366999999737,-2222.9066999999736,88.91,305.22,394.13
LONG,2023-01-17 10:06:00+05:30,1175.5744,835,2023-01-17 10:12:00+05:30,1173.4253999999999,CROSS_DOWN,-2187.0750000000958,-1794.4150000000957,88.61,304.05,392.66
SHORT,2023-01-19 09:27:00+05:30,1176.1227,833,2023-01-19 09:33:00+05:30,1179.42825,CROSS_UP,-3146.2031500000326,-2753.5231500000327,88.66,304.02,392.67999999999995
LONG,2023-01-19 12:42:00+05:30,1181.23005,827,2023-01-19 12:48:00+05:30,1176.07275,CROSS_DOWN,-4655.367099999876,-4265.087099999876,88.29,301.99,390.28000000000003
LONG,2023-01-30 11:24:00+05:30,1120.3192,867,2023-01-30 11:30:00+05:30,1117.3815,CROSS_DOWN,-2935.8058999999566,-2546.9858999999565,87.93,300.89,388.82
