direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
LONG,2023-01-02 10:30:00+05:30,1222.4212,818,2023-01-02 10:36:00+05:30,1220.1786000000002,CROSS_DOWN,-2233.5467999998455,-1834.4467999998456,89.82,309.28,399.09999999999997
SHORT,2023-01-02 15:00:00+05:30,1226.22255,813,2023-01-02 15:06:00+05:30,1228.9277,CROSS_UP,-2597.9969500000025,-2199.2869500000024,89.77,308.94,398.71
SHORT,2023-01-03 10:09:00+05:30,1223.6251499999998,813,2023-01-03 10:15:00+05:30,1225.7244999999998,CROSS_UP,-2104.7115499999663,-1706.7715499999663,89.6,308.34,397.93999999999994
LONG,2023-01-03 12:12:00+05:30,1218.0668499999997,815,2023-01-03 12:18:00+05:30,1215.1836,CROSS_DOWN,-2746.2587499997016,-2349.848749999702,89.34,307.07,396.40999999999997
LONG,2023-01-04 09:39:00+05:30,1211.8105999999998,817,2023-01-04 09:45:00+05:30,1207.3914,CROSS_DOWN,-4005.596399999852,-3610.486399999852,89.17,305.94,395.11
LONG,2023-01-04 09:57:00+05:30,1208.4071999999999,816,2023-01-04 10:06:00+05:30,1206.4923000000001,CROSS_DOWN,-1956.8483999998052,-1562.5583999998053,88.9,305.39,394.28999999999996
LONG,2023-01-04 10:09:00+05:30,1209.8085999999998,813,2023-01-04 10:15:00+05:30,1206.2925,CROSS_DOWN,-3251.639299999857,-2858.589299999857,88.74,304.31,393.05
LONG,2023-01-04 12:03:00+05:30,1205.7044999999998,813,2023-01-04 12:09:00+05:30,1202.24655,CROSS_DOWN,-3203.1933499998013,-2811.313349999801,88.52,303.36,391.88
LONG,2023-01-04 14:51:00+05:30,1201.1999999999998,814,2023-01-04 14:57:00+05:30,1199.9988,CROSS_DOWN,-1369.3167999997918,-977.7767999997918,88.35,303.19,391.53999999999996
LONG,2023-01-05 10:57:00+05:30,1202.3010999999997,812,2023-01-05 11:03:00+05:30,1199.24955,CROSS_DOWN,-2868.4285999997396,-2477.8585999997395,88.25,302.32,390.57
SHORT,2023-01-06 09:18:00+05:30,1202.796,809,2023-01-06 09:27:00+05:30,1209.9087,CROSS_UP,-6144.714299999922,-5754.174299999922,88.42,302.12,390.54
SHORT,2023-01-06 09:33:00+05:30,1212.1866,798,2023-01-06 09:39:00+05:30,1213.5122999999999,CROSS_UP,-1446.1085999998961,-1057.908599999896,87.73,300.47,388.20000000000005
LONG,2023-01-06 13:03:00+05:30,1205.7545499999999,801,2023-01-06 13:09:00+05:30,1203.8949,CROSS_DOWN,-1876.7496499998992,-1489.5796499998992,87.56,299.61,387.17
SHORT,2023-01-09 09:30:00+05:30,1217.9808,791,2023-01-09 09:36:00+05:30,1221.7705499999997,CROSS_UP,-3384.652249999751,-2997.692249999751,87.6,299.36,386.96000000000004
SHORT,2023-01-09 11:09:00+05:30,1231.4673,780,2023-01-09 11:15:00+05:30,1235.3340999999998,CROSS_UP,-3402.043999999832,-3016.103999999832,87.41,298.53,385.93999999999994
SHORT,2023-01-09 11:39:00+05:30,1234.8638999999998,775,2023-01-09 11:45:00+05:30,1236.235,CROSS_UP,-1447.1725000000538,-1062.6025000000539,87.05,297.52,384.57
LONG,2023-01-09 13:48:00+05:30,1229.3280999999997,777,2023-01-09 13:54:00+05:30,1229.7190500000002,CROSS_DOWN,-80.18184999966587,303.7681500003341,86.86,297.09,383.95
LONG,2023-01-10 09:33:00+05:30,1233.232,775,2023-01-10 09:39:00+05:30,1230.01875,CROSS_DOWN,-2873.618750000013,-2490.268750000013,86.9,296.45,383.35
SHORT,2023-01-10 12:12:00+05:30,1227.771,776,2023-01-10 12:18:00+05:30,1229.2279999999998,CROSS_UP,-1513.7019999999068,-1130.6319999999068,86.77,296.3,383.07
LONG,2023-01-10 12:45:00+05:30,1225.1239,776,2023-01-10 12:51:00+05:30,1221.4273500000002,CROSS_DOWN,-3249.972799999913,-2868.5227999999133,86.56,294.89,381.45
LONG,2023-01-10 14:45:00+05:30,1217.216,779,2023-01-10 14:51:00+05:30,1216.1826,CROSS_DOWN,-1186.1885999998453,-805.0185999998453,86.4,294.77,381.16999999999996
LONG,2023-01-11 09:54:00+05:30,1209.0077999999999,783,2023-01-11 10:00:00+05:30,1207.6911,CROSS_DOWN,-1411.5260999998866,-1030.9760999998866,86.29,294.26,380.55
LONG,2023-01-11 10:57:00+05:30,1209.5082999999997,781,2023-01-11 11:03:00+05:30,1207.04175,CROSS_DOWN,-2305.965549999721,-1926.375549999721,86.16,293.43,379.59000000000003
SHORT,2023-01-11 12:24:00+05:30,1209.0897,780,2023-01-11 12:30:00+05:30,1210.6594499999999,CROSS_UP,-1604.0849999999107,-1224.4049999999106,86.14,293.54,379.68
LONG,2023-01-11 14:12:00+05:30,1204.0027999999998,782,2023-01-11 14:18:00+05:30,1202.6961000000001,CROSS_DOWN,-1400.589399999716,-1021.8393999997161,85.95,292.8,378.75
LONG,2023-01-11 14:24:00+05:30,1206.65545,779,2023-01-11 14:30:00+05:30,1204.34445,CROSS_DOWN,-2178.248999999939,-1800.268999999939,85.85,292.13,377.98
LONG,2023-01-12 10:03:00+05:30,1191.7905999999998,787,2023-01-12 10:09:00+05:30,1190.0088,CROSS_DOWN,-1779.656599999802,-1402.2765999998019,85.72,291.66,377.38
LONG,2023-01-12 11:24:00+05:30,1184.6834999999999,790,2023-01-12 11:30:00+05:30,1181.96685,CROSS_DOWN,-2522.5934999998776,-2146.1534999998776,85.58,290.86,376.44
LONG,2023-01-12 11:42:00+05:30,1182.9817999999998,789,2023-01-12 11:48:00+05:30,1181.5173,CROSS_DOWN,-1531.3204999998552,-1155.490499999855,85.41,290.42,375.83000000000004
LONG,2023-01-12 13:30:00+05:30,1180.32915,789,2023-01-12 13:36:00+05:30,1174.824,CROSS_DOWN,-4717.743349999967,-4343.563349999967,85.27,288.91,374.18
SHORT,2023-01-13 12:30:00+05:30,1167.58125,794,2023-01-13 12:36:00+05:30,1170.1189499999998,CROSS_UP,-2389.013799999888,-2014.933799999888,85.13,288.95,374.08
SHORT,2023-01-13 13:18:00+05:30,1171.27755,789,2023-01-13 13:24:00+05:30,1175.0738999999999,CROSS_UP,-3368.4301499998796,-2995.3201499998795,85.0,288.11,373.11
LONG,2023-01-16 12:51:00+05:30,1168.9678,788,2023-01-16 12:57:00+05:30,1166.6322,CROSS_DOWN,-2211.78279999991,-1840.45279999991,84.6,286.73,371.33000000000004
SHORT,2023-01-17 09:21:00+05:30,1170.47835,785,2023-01-17 09:27:00+05:30,1171.3701999999998,CROSS_UP,-1071.1922499998032,-700.1022499998032,84.5,286.59,371.09
SHORT,2023-01-17 15:12:00+05:30,1180.3185,778,2023-01-17 15:18:00+05:30,1182.4312499999999,CROSS_UP,-2014.6794999998274,-1643.7194999998273,84.52,286.44,370.96
SHORT,2023-01-18 11:21:00+05:30,1180.818,776,2023-01-18 11:27:00+05:30,1185.5343499999997,CROSS_UP,-4030.287599999762,-3659.8875999997617,84.53,285.87,370.4
SHORT,2023-01-18 11:39:00+05:30,1184.6142,770,2023-01-18 11:45:00+05:30,1185.9847999999997,CROSS_UP,-1424.1219999998,-1055.3619999998,84.08,284.68,368.76
LONG,2023-01-19 10:18:00+05:30,1173.5724,776,2023-01-19 10:24:00+05:30,1172.826,CROSS_DOWN,-947.2163999999955,-579.2063999999955,83.91,284.1,368.01
SHORT,2023-01-19 11:00:00+05:30,1177.67115,772,2023-01-19 11:06:00+05:30,1179.7785999999999,CROSS_UP,-1994.701399999978,-1626.951399999978,83.92,283.83,367.75
SHORT,2023-01-19 11:18:00+05:30,1179.36945,770,2023-01-19 11:24:00+05:30,1180.2790999999997,CROSS_UP,-1067.750499999868,-700.4304999998681,83.79,283.53,367.32
SHORT,2023-01-19 14:06:00+05:30,1180.4184,768,2023-01-19 14:12:00+05:30,1182.4813,CROSS_UP,-1951.1271999999228,-1584.307199999923,83.74,283.08,366.82
