direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-04 12:30:00+05:30,3291.3553500000003,303,2023-01-04 12:36:00+05:30,3297.44415,CROSS_UP,-2243.72639999986,-1844.9063999998598,89.77,309.05,398.82
LONG,2023-01-04 13:12:00+05:30,3305.6523499999994,301,2023-01-04 13:18:00+05:30,3301.8948,CROSS_DOWN,-1528.582549999806,-1131.022549999806,89.49,308.07,397.56
SHORT,2023-01-05 12:42:00+05:30,3287.2095,303,2023-01-05 12:48:00+05:30,3294.2909999999997,CROSS_UP,-2544.0844999999326,-2145.6944999999328,89.7,308.69,398.39
LONG,2023-01-09 09:57:00+05:30,3304.0507499999994,300,2023-01-09 10:03:00+05:30,3298.698,CROSS_DOWN,-2001.914999999868,-1605.824999999868,89.24,306.85,396.09000000000003
SHORT,2023-01-10 09:54:00+05:30,3229.767,307,2023-01-10 10:00:00+05:30,3237.7344999999996,CROSS_UP,-2842.8524999999217,-2446.022499999922,89.43,307.4,396.83
LONG,2023-01-10 15:06:00+05:30,3292.0888,300,2023-01-10 15:12:00+05:30,3283.06365,CROSS_DOWN,-3102.064999999982,-2707.544999999982,89.01,305.51,394.52
SHORT,2023-01-12 13:45:00+05:30,3325.5711,296,2023-01-12 13:51:00+05:30,3335.6322999999998,CROSS_UP,-3372.455199999895,-2978.1151999998947,88.99,305.35,394.34000000000003
LONG,2023-01-12 14:48:00+05:30,3337.4841499999998,294,2023-01-12 14:54:00+05:30,3326.67,CROSS_DOWN,-3571.4800999999115,-3179.3600999999117,88.58,303.54,392.12
SHORT,2023-01-12 15:00:00+05:30,3329.667,293,2023-01-12 15:06:00+05:30,3337.2839499999995,CROSS_UP,-2622.9663499998924,-2231.7663499998926,88.36,302.84,391.2
LONG,2023-01-13 11:18:00+05:30,3346.343,291,2023-01-13 11:24:00+05:30,3347.649,CROSS_DOWN,-10.473999999988337,380.04600000001165,88.09,302.43,390.52
SHORT,2023-01-16 09:45:00+05:30,3317.679,294,2023-01-16 09:51:00+05:30,3325.9225999999994,CROSS_UP,-2814.7583999998037,-2423.618399999804,88.36,302.78,391.14
LONG,2023-01-17 10:03:00+05:30,3357.1537999999996,289,2023-01-17 10:09:00+05:30,3346.65,CROSS_DOWN,-3423.8781999998555,-3035.5981999998558,87.85,300.43,388.28
SHORT,2023-01-19 09:33:00+05:30,3358.0386000000003,288,2023-01-19 09:39:00+05:30,3374.5711999999994,CROSS_UP,-5149.758799999739,-4761.388799999739,87.96,300.41,388.37
LONG,2023-01-20 10:48:00+05:30,3394.1407499999996,284,2023-01-20 10:54:00+05:30,3381.1155,CROSS_DOWN,-4085.0509999999113,-3699.170999999911,87.44,298.44,385.88
SHORT,2023-01-20 13:33:00+05:30,3369.627,285,2023-01-20 13:39:00+05:30,3376.2729,CROSS_UP,-2279.891499999995,-1894.0814999999952,87.33,298.48,385.81
LONG,2023-01-23 10:00:00+05:30,3386.383,283,2023-01-23 10:06:00+05:30,3375.621,CROSS_DOWN,-3429.7459999999196,-3045.6459999999197,87.07,297.03,384.09999999999997
SHORT,2023-01-23 10:48:00+05:30,3364.1325,283,2023-01-23 10:54:00+05:30,3376.4730999999997,CROSS_UP,-3875.36979999987,-3492.38979999987,86.88,296.1,382.98
LONG,2023-01-23 11:54:00+05:30,3383.3799999999997,281,2023-01-23 12:00:00+05:30,3377.619,CROSS_DOWN,-2000.660999999863,-1618.840999999863,86.56,295.26,381.82
SHORT,2023-01-25 10:03:00+05:30,3411.33525,278,2023-01-25 10:09:00+05:30,3418.4149999999995,CROSS_UP,-2349.750499999839,-1968.1704999998392,86.54,295.04,381.58000000000004
LONG,2023-01-25 13:45:00+05:30,3437.0335999999998,275,2023-01-25 13:51:00+05:30,3425.32125,CROSS_DOWN,-3600.3062499999414,-3220.8962499999416,86.2,293.21,379.40999999999997
SHORT,2023-01-25 14:03:00+05:30,3425.8707000000004,275,2023-01-25 14:09:00+05:30,3435.432,CROSS_UP,-3008.7874999998326,-2629.3574999998327,86.17,293.26,379.43
LONG,2023-01-25 14:12:00+05:30,3437.2838499999993,273,2023-01-25 14:18:00+05:30,3428.21835,CROSS_DOWN,-2852.1114999997944,-2474.8814999997944,85.75,291.48,377.23
SHORT,2023-01-27 10:03:00+05:30,3426.57,273,2023-01-27 10:09:00+05:30,3428.6251999999995,CROSS_UP,-938.0095999998175,-561.0695999998175,85.59,291.35,376.94000000000005
LONG,2023-01-27 11:00:00+05:30,3428.4249999999997,273,2023-01-27 11:06:00+05:30,3423.6729,CROSS_DOWN,-1674.0232999999182,-1297.3232999999182,85.58,291.12,376.7
SHORT,2023-01-27 11:09:00+05:30,3425.12145,272,2023-01-27 11:15:00+05:30,3432.9294999999997,CROSS_UP,-2499.4895999999017,-2123.789599999902,85.44,290.26,375.7
SHORT,2023-01-27 12:15:00+05:30,3405.64095,273,2023-01-27 12:21:00+05:30,3409.3559499999997,CROSS_UP,-1389.1549999999156,-1014.1949999999156,85.24,289.72,374.96000000000004
LONG,2023-01-30 10:24:00+05:30,3423.7203,271,2023-01-30 10:30:00+05:30,3418.82775,CROSS_DOWN,-1699.7210500000078,-1325.8810500000077,85.05,288.79,373.84000000000003
SHORT,2023-01-30 11:12:00+05:30,3395.0016,273,2023-01-30 11:18:00+05:30,3405.5020999999997,CROSS_UP,-3240.686499999904,-2866.6364999999037,85.17,288.88,374.05
LONG,2023-01-30 12:39:00+05:30,3424.421,270,2023-01-30 12:45:00+05:30,3417.32925,CROSS_DOWN,-2287.2925000000128,-1914.7725000000128,84.83,287.69,372.52
SHORT,2023-01-31 09:45:00+05:30,3385.611,272,2023-01-31 09:51:00+05:30,3392.0386499999995,CROSS_UP,-2120.2007999998996,-1748.3207999998995,84.7,287.18,371.88
