direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 15:03:00+05:30,1225.8728999999998,815,2023-01-02 15:12:00+05:30,1229.0277999999998,CROSS_UP,-2970.743499999998,-2571.243499999998,89.94,309.56,399.5
SHORT,2023-01-02 15:15:00+05:30,1226.8718999999999,812,2023-01-02 15:21:00+05:30,1229.5783499999998,CROSS_UP,-2596.0973999999223,-2197.6373999999223,89.72,308.74,398.46000000000004
LONG,2023-01-03 12:00:00+05:30,1219.4181999999998,815,2023-01-03 12:06:00+05:30,1216.4823000000001,CROSS_DOWN,-2789.5484999997716,-2392.7584999997716,89.42,307.37,396.79
LONG,2023-01-04 09:39:00+05:30,1211.8105999999998,818,2023-01-04 09:45:00+05:30,1207.3914,CROSS_DOWN,-4010.4455999998518,-3614.905599999852,89.25,306.29,395.54
LONG,2023-01-04 10:30:00+05:30,1210.9097,815,2023-01-04 10:36:00+05:30,1209.5892,CROSS_DOWN,-1470.9375000000312,-1076.2075000000311,88.96,305.77,394.72999999999996
LONG,2023-01-04 12:03:00+05:30,1205.7044999999998,817,2023-01-04 12:09:00+05:30,1202.24655,CROSS_DOWN,-3218.7251499998,-2825.1451499998,88.84,304.74,393.58000000000004
LONG,2023-01-04 12:24:00+05:30,1205.5042999999998,815,2023-01-04 12:30:00+05:30,1203.84495,CROSS_DOWN,-1745.4702499999216,-1352.3702499999217,88.67,304.43,393.1
LONG,2023-01-04 15:12:00+05:30,1201.8506499999999,816,2023-01-04 15:21:00+05:30,1198.5003000000002,CROSS_DOWN,-3125.9555999997615,-2733.8855999997613,88.55,303.52,392.07
LONG,2023-01-05 11:18:00+05:30,1201.4502499999999,814,2023-01-05 11:24:00+05:30,1199.799,CROSS_DOWN,-1735.6274999999112,-1344.1174999999112,88.37,303.14,391.51
SHORT,2023-01-05 15:18:00+05:30,1199.2995,814,2023-01-05 15:24:00+05:30,1202.0007999999998,CROSS_UP,-2590.2781999997715,-2198.8581999997714,88.4,303.02,391.41999999999996
SHORT,2023-01-06 12:06:00+05:30,1210.2884999999999,804,2023-01-06 12:12:00+05:30,1211.6104,CROSS_UP,-1453.0376000001138,-1062.8076000001138,88.11,302.12,390.23
LONG,2023-01-06 12:57:00+05:30,1207.206,805,2023-01-06 13:06:00+05:30,1203.0956999999999,CROSS_DOWN,-3697.561500000042,-3308.791500000042,87.96,300.81,388.77
LONG,2023-01-06 13:21:00+05:30,1203.1019,805,2023-01-06 13:27:00+05:30,1199.5991999999999,CROSS_DOWN,-3207.4135000000033,-2819.6735000000035,87.74,300.0,387.74
SHORT,2023-01-09 09:18:00+05:30,1215.4833,794,2023-01-09 09:24:00+05:30,1217.9667499999998,CROSS_UP,-2359.329299999778,-1971.8592999997782,87.64,299.83,387.46999999999997
SHORT,2023-01-09 10:51:00+05:30,1226.6721,785,2023-01-09 10:57:00+05:30,1230.3290999999997,CROSS_UP,-3257.524999999763,-2870.744999999763,87.56,299.22,386.78000000000003
LONG,2023-01-09 13:48:00+05:30,1229.3280999999997,780,2023-01-09 13:54:00+05:30,1229.7190500000002,CROSS_DOWN,-80.2989999996646,304.9410000003354,87.1,298.14,385.24
SHORT,2023-01-09 15:15:00+05:30,1237.2615,775,2023-01-09 15:21:00+05:30,1240.0387999999998,CROSS_UP,-2537.717499999799,-2152.4074999997993,87.25,298.06,385.31
LONG,2023-01-10 09:54:00+05:30,1231.0798499999999,777,2023-01-10 10:00:00+05:30,1226.4723000000001,CROSS_DOWN,-3963.3763499997817,-3580.066349999782,86.95,296.36,383.31
LONG,2023-01-10 11:30:00+05:30,1226.87565,776,2023-01-10 11:36:00+05:30,1226.32245,CROSS_DOWN,-811.9132000000471,-429.28320000004715,86.65,295.98,382.63
LONG,2023-01-10 12:54:00+05:30,1222.4212,779,2023-01-10 13:00:00+05:30,1221.1776,CROSS_DOWN,-1351.3144000000116,-968.7644000000116,86.66,295.89,382.54999999999995
LONG,2023-01-10 13:33:00+05:30,1222.5212999999999,777,2023-01-10 13:39:00+05:30,1217.781,CROSS_DOWN,-4064.1530999999486,-3683.2130999999486,86.51,294.43,380.94
LONG,2023-01-11 09:57:00+05:30,1208.9077,783,2023-01-11 10:03:00+05:30,1208.1406499999998,CROSS_DOWN,-981.2501500001206,-600.6001500001205,86.29,294.36,380.65000000000003
LONG,2023-01-11 14:09:00+05:30,1205.1039,784,2023-01-11 14:15:00+05:30,1202.2965,CROSS_DOWN,-2580.5716000001125,-2201.0016000001124,86.17,293.4,379.57
LONG,2023-01-12 10:03:00+05:30,1191.7905999999998,791,2023-01-12 10:09:00+05:30,1190.0088,CROSS_DOWN,-1788.4537999998008,-1409.4037999998009,86.03,293.02,379.04999999999995
LONG,2023-01-12 11:12:00+05:30,1184.4832999999999,794,2023-01-12 11:18:00+05:30,1181.26755,CROSS_DOWN,-2931.245499999876,-2553.305499999876,85.88,292.06,377.94
LONG,2023-01-12 11:33:00+05:30,1184.6334499999998,792,2023-01-12 11:42:00+05:30,1180.6182,CROSS_DOWN,-3557.0579999999395,-3180.0779999999395,85.74,291.24,376.98
LONG,2023-01-12 13:24:00+05:30,1179.7785999999999,792,2023-01-12 13:30:00+05:30,1177.9708500000002,CROSS_DOWN,-1807.8579999997737,-1431.7379999997738,85.48,290.64,376.12
LONG,2023-01-12 13:42:00+05:30,1178.82765,791,2023-01-12 13:48:00+05:30,1174.37445,CROSS_DOWN,-3897.31119999994,-3522.48119999994,85.35,289.48,374.83000000000004
LONG,2023-01-13 09:51:00+05:30,1166.0148499999998,797,2023-01-13 09:57:00+05:30,1161.68715,CROSS_DOWN,-3822.9268999998585,-3449.1768999998585,85.14,288.61,373.75
SHORT,2023-01-13 12:51:00+05:30,1169.829,791,2023-01-13 12:57:00+05:30,1172.3711999999998,CROSS_UP,-2384.340199999894,-2010.880199999894,85.01,288.45,373.46
SHORT,2023-01-13 13:15:00+05:30,1172.9259,787,2023-01-13 13:21:00+05:30,1175.0738999999999,CROSS_UP,-2063.1259999999297,-1690.4759999999299,84.84,287.81,372.65
SHORT,2023-01-13 13:45:00+05:30,1175.77305,783,2023-01-13 13:51:00+05:30,1177.3762,CROSS_UP,-1627.0264499999328,-1255.2664499999328,84.65,287.11,371.76
SHORT,2023-01-13 13:54:00+05:30,1175.3235,782,2023-01-13 14:00:00+05:30,1178.32715,CROSS_UP,-2720.1443000000836,-2348.8543000000836,84.62,286.67,371.29
SHORT,2023-01-13 14:06:00+05:30,1175.07375,780,2023-01-13 14:12:00+05:30,1177.2260499999998,CROSS_UP,-2049.143999999798,-1678.793999999798,84.41,285.94,370.35
LONG,2023-01-16 10:21:00+05:30,1173.5724,779,2023-01-16 10:27:00+05:30,1171.7271,CROSS_DOWN,-1806.4886999999626,-1437.4886999999626,84.14,284.86,369.0
LONG,2023-01-16 12:48:00+05:30,1169.0679,780,2023-01-16 12:54:00+05:30,1167.831,CROSS_DOWN,-1333.102000000082,-964.782000000082,83.99,284.33,368.32
LONG,2023-01-16 13:12:00+05:30,1169.7685999999999,779,2023-01-16 13:18:00+05:30,1167.4314,CROSS_DOWN,-2188.5287999999523,-1820.6787999999524,83.95,283.9,367.84999999999997
LONG,2023-01-16 13:30:00+05:30,1170.5693999999999,776,2023-01-16 13:36:00+05:30,1166.4324,CROSS_DOWN,-3576.7519999999563,-3210.3119999999562,83.76,282.68,366.44
LONG,2023-01-16 14:36:00+05:30,1165.0138499999998,777,2023-01-16 14:42:00+05:30,1163.1357,CROSS_DOWN,-1825.1525499998272,-1459.3225499998273,83.55,282.28,365.83
SHORT,2023-01-17 09:36:00+05:30,1171.2276000000002,771,2023-01-17 09:42:00+05:30,1173.1719999999998,CROSS_UP,-1864.7023999997164,-1499.1323999997164,83.5,282.07,365.57
SHORT,2023-01-17 09:54:00+05:30,1172.9259,769,2023-01-17 10:00:00+05:30,1175.6744999999999,CROSS_UP,-2478.9133999999203,-2113.6733999999205,83.47,281.77,365.24
SHORT,2023-01-17 10:33:00+05:30,1175.57325,765,2023-01-17 10:39:00+05:30,1177.42625,CROSS_UP,-1781.80500000005,-1417.54500000005,83.25,281.01,364.26
SHORT,2023-01-17 12:15:00+05:30,1176.17265,763,2023-01-17 12:21:00+05:30,1178.3772,CROSS_UP,-2045.6716499999438,-1682.071649999944,83.14,280.46,363.59999999999997
SHORT,2023-01-17 15:06:00+05:30,1181.0178,758,2023-01-17 15:12:00+05:30,1182.6815,CROSS_UP,-1623.884599999875,-1261.084599999875,82.97,279.83,362.79999999999995
SHORT,2023-01-18 11:21:00+05:30,1180.818,757,2023-01-18 11:27:00+05:30,1185.5343499999997,CROSS_UP,-3932.7569499997676,-3570.2769499997676,83.03,279.45,362.48
SHORT,2023-01-18 12:06:00+05:30,1183.76505,752,2023-01-18 12:12:00+05:30,1185.7845999999997,CROSS_UP,-1879.7515999998147,-1518.7015999998148,82.65,278.4,361.04999999999995
LONG,2023-01-18 14:54:00+05:30,1181.23005,752,2023-01-18 15:00:00+05:30,1178.1706499999998,CROSS_DOWN,-2660.288800000072,-2300.668800000072,82.43,277.19,359.62
LONG,2023-01-19 10:18:00+05:30,1173.5724,754,2023-01-19 10:24:00+05:30,1172.826,CROSS_DOWN,-921.6955999999956,-562.7855999999956,82.2,276.71,358.90999999999997
SHORT,2023-01-19 11:09:00+05:30,1177.1217,751,2023-01-19 11:18:00+05:30,1181.7305499999998,CROSS_UP,-3820.2463499998858,-3461.2463499998858,82.37,276.63,359.0
