direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 10:46:00+05:30,1222.1766,818,2023-01-02 10:48:00+05:30,1224.0227999999997,CROSS_UP,-1909.8515999997758,-1510.191599999776,89.91,309.75,399.65999999999997
LONG,2023-01-02 11:17:00+05:30,1222.5212999999999,816,2023-01-02 11:19:00+05:30,1220.2785,CROSS_DOWN,-2228.4047999999907,-1830.1247999999905,89.67,308.61,398.28000000000003
LONG,2023-01-02 11:26:00+05:30,1222.0207999999998,814,2023-01-02 11:28:00+05:30,1219.3793999999998,CROSS_DOWN,-2547.2795999999803,-2150.0995999999805,89.48,307.7,397.18
LONG,2023-01-03 09:16:00+05:30,1222.17095,812,2023-01-03 09:18:00+05:30,1219.0797,CROSS_DOWN,-2906.3449999999557,-2510.0949999999557,89.32,306.93,396.25
LONG,2023-01-03 09:23:00+05:30,1222.2209999999998,810,2023-01-03 09:25:00+05:30,1218.23055,CROSS_DOWN,-3627.4644999998236,-3232.264499999824,89.16,306.04,395.20000000000005
LONG,2023-01-03 10:27:00+05:30,1223.9226999999998,806,2023-01-03 10:29:00+05:30,1220.778,CROSS_DOWN,-2928.7881999998626,-2534.6281999998628,88.93,305.23,394.16
LONG,2023-01-03 11:22:00+05:30,1223.4222,804,2023-01-03 11:24:00+05:30,1220.2785,CROSS_DOWN,-2920.694800000065,-2527.534800000065,88.74,304.42,393.16
LONG,2023-01-03 11:59:00+05:30,1220.4692499999999,803,2023-01-03 12:01:00+05:30,1217.6811,CROSS_DOWN,-2630.854449999887,-2238.8844499998872,88.5,303.47,391.97
LONG,2023-01-03 12:06:00+05:30,1218.4171999999999,802,2023-01-03 12:08:00+05:30,1216.4823000000001,CROSS_DOWN,-1942.949799999794,-1551.789799999794,88.31,302.85,391.16
LONG,2023-01-03 12:12:00+05:30,1218.9177,801,2023-01-03 12:14:00+05:30,1215.63315,CROSS_DOWN,-3021.484550000065,-2630.924550000065,88.26,302.3,390.56
LONG,2023-01-03 12:22:00+05:30,1216.5152999999998,800,2023-01-03 12:24:00+05:30,1213.9848,CROSS_DOWN,-2414.029999999878,-2024.3999999998778,88.05,301.58,389.63
