direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 10:08:00+05:30,3255.09165,307,2023-01-02 10:10:00+05:30,3262.6093499999997,CROSS_UP,-2707.493899999962,-2307.9338999999623,89.93,309.63,399.56
SHORT,2023-01-02 11:09:00+05:30,3242.754,307,2023-01-02 11:11:00+05:30,3250.9977499999995,CROSS_UP,-2929.0812499998883,-2530.8312499998883,89.7,308.55,398.25
SHORT,2023-01-02 12:21:00+05:30,3252.6940499999996,305,2023-01-02 12:23:00+05:30,3255.9526999999994,CROSS_UP,-1390.8182499999273,-993.8882499999272,89.37,307.56,396.93
SHORT,2023-01-02 13:21:00+05:30,3253.2435,305,2023-01-02 13:23:00+05:30,3258.8555999999994,CROSS_UP,-2108.720499999809,-1711.6904999998087,89.43,307.6,397.03000000000003
SHORT,2023-01-02 13:28:00+05:30,3256.7899500000003,304,2023-01-02 13:30:00+05:30,3265.1618999999996,CROSS_UP,-2941.3927999997836,-2545.0727999997835,89.34,306.98,396.32000000000005
SHORT,2023-01-02 13:36:00+05:30,3258.738,303,2023-01-02 13:38:00+05:30,3265.2619999999997,CROSS_UP,-2372.111999999966,-1976.7719999999658,89.12,306.22,395.34000000000003
LONG,2023-01-02 14:22:00+05:30,3250.1969499999996,303,2023-01-02 14:24:00+05:30,3244.90185,CROSS_DOWN,-1998.2552999998077,-1604.4152999998078,88.82,305.02,393.84
SHORT,2023-01-02 14:52:00+05:30,3255.99075,302,2023-01-02 14:54:00+05:30,3263.2599999999998,CROSS_UP,-2589.2334999999484,-2195.3134999999484,88.87,305.05,393.92
SHORT,2023-01-03 09:37:00+05:30,3267.4293,300,2023-01-03 09:39:00+05:30,3273.82055,CROSS_UP,-2310.185000000038,-1917.3750000000382,88.64,304.17,392.81
SHORT,2023-01-03 09:47:00+05:30,3269.2275,299,2023-01-03 09:49:00+05:30,3274.6213499999994,CROSS_UP,-2004.5911499998429,-1612.761149999843,88.44,303.39,391.83
SHORT,2023-01-03 10:14:00+05:30,3275.6211000000003,298,2023-01-03 10:16:00+05:30,3283.9806999999996,CROSS_UP,-2882.5707999997967,-2491.160799999797,88.41,303.0,391.40999999999997
SHORT,2023-01-03 10:23:00+05:30,3276.96975,297,2023-01-03 10:25:00+05:30,3280.7774999999997,CROSS_UP,-1521.2017499998476,-1130.9017499998477,88.13,302.17,390.3
