direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 10:27:00+05:30,3247.7989500000003,307,2023-01-02 10:33:00+05:30,3248.1949499999996,CROSS_UP,-520.2019999997777,-121.57199999977774,89.64,308.99,398.63
LONG,2023-01-02 11:27:00+05:30,3253.2499999999995,307,2023-01-02 11:33:00+05:30,3242.2545,CROSS_DOWN,-3773.8584999998584,-3375.618499999858,89.74,308.5,398.24
SHORT,2023-01-02 14:21:00+05:30,3244.2525,306,2023-01-02 14:27:00+05:30,3253.0498,CROSS_UP,-3089.243799999915,-2691.973799999915,89.52,307.75,397.27
LONG,2023-01-02 14:54:00+05:30,3265.31205,303,2023-01-02 15:00:00+05:30,3254.49225,CROSS_DOWN,-3673.369400000065,-3278.399400000065,89.12,305.85,394.97
SHORT,2023-01-03 15:27:00+05:30,3308.688,298,2023-01-04 09:21:00+05:30,3295.2919999999995,CROSS_UP,3597.558000000191,3992.008000000191,88.63,305.82,394.45
LONG,2023-01-04 10:30:00+05:30,3303.5001999999995,300,2023-01-04 10:36:00+05:30,3295.95075,CROSS_DOWN,-2660.684999999857,-2264.8349999998572,89.23,306.62,395.85
SHORT,2023-01-04 10:45:00+05:30,3289.95675,300,2023-01-04 10:51:00+05:30,3296.4431499999996,CROSS_UP,-2341.109999999933,-1945.9199999999328,89.09,306.1,395.19000000000005
LONG,2023-01-04 11:21:00+05:30,3302.0487499999995,299,2023-01-04 11:27:00+05:30,3297.699,CROSS_DOWN,-1695.3852499998216,-1300.5752499998216,88.99,305.82,394.81
SHORT,2023-01-04 11:48:00+05:30,3289.55715,299,2023-01-04 11:54:00+05:30,3293.6904,CROSS_UP,-1629.7917499999587,-1235.8417499999587,88.82,305.13,393.95
LONG,2023-01-04 12:45:00+05:30,3302.5993,298,2023-01-04 12:51:00+05:30,3297.0996,CROSS_DOWN,-2032.5205999999548,-1638.9105999999547,88.78,304.83,393.61
SHORT,2023-01-04 14:48:00+05:30,3308.0886,296,2023-01-04 14:54:00+05:30,3320.2169,CROSS_UP,-3982.5367999999567,-3589.9767999999567,88.69,303.87,392.56
LONG,2023-01-04 15:09:00+05:30,3320.0166999999997,294,2023-01-04 15:15:00+05:30,3310.53615,CROSS_DOWN,-3177.7016999999314,-2787.2816999999313,88.24,302.18,390.42
SHORT,2023-01-04 15:18:00+05:30,3310.686,294,2023-01-04 15:24:00+05:30,3318.0146999999993,CROSS_UP,-2545.0377999997404,-2154.6377999997403,88.2,302.2,390.4
LONG,2023-01-05 09:18:00+05:30,3314.0106999999994,293,2023-01-05 09:24:00+05:30,3323.0736,CROSS_DOWN,2265.2297000002372,2655.429700000237,87.91,302.29,390.20000000000005
LONG,2023-01-05 09:27:00+05:30,3329.3259999999996,292,2023-01-05 09:33:00+05:30,3331.5151499999997,CROSS_DOWN,249.211800000045,639.231800000045,87.98,302.04,390.02000000000004
SHORT,2023-01-05 10:00:00+05:30,3303.8927999999996,295,2023-01-05 10:06:00+05:30,3316.36305,CROSS_UP,-4069.68375000009,-3678.72375000009,88.39,302.57,390.96
LONG,2023-01-05 10:24:00+05:30,3324.3710499999997,292,2023-01-05 10:30:00+05:30,3318.678,CROSS_DOWN,-2051.2305999999585,-1662.3705999999584,87.89,300.97,388.86
SHORT,2023-01-05 11:51:00+05:30,3308.3882999999996,292,2023-01-05 11:57:00+05:30,3317.2138999999997,CROSS_UP,-2964.935200000036,-2577.0752000000357,87.75,300.11,387.86
