direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 10:08:00+05:30,1219.9788,819,2023-01-02 10:10:00+05:30,1222.5212999999999,CROSS_UP,-2481.807499999829,-2082.307499999829,89.91,309.59,399.5
LONG,2023-01-02 10:34:00+05:30,1221.8205999999998,816,2023-01-02 10:37:00+05:30,1220.2785,CROSS_DOWN,-1656.5935999999112,-1258.3535999999112,89.63,308.61,398.24
SHORT,2023-01-02 11:11:00+05:30,1221.2775,815,2023-01-02 11:13:00+05:30,1223.2219999999998,CROSS_UP,-1982.877499999865,-1584.767499999865,89.62,308.49,398.11
LONG,2023-01-02 11:45:00+05:30,1221.87065,813,2023-01-02 11:47:00+05:30,1219.42935,CROSS_DOWN,-2381.526899999964,-1984.776899999964,89.39,307.36,396.75
SHORT,2023-01-02 11:49:00+05:30,1218.9798,813,2023-01-02 11:51:00+05:30,1221.8205999999998,CROSS_UP,-2706.2103999997703,-2309.5703999997704,89.38,307.26,396.64
LONG,2023-01-02 12:02:00+05:30,1221.87065,809,2023-01-02 12:04:00+05:30,1219.5792,CROSS_DOWN,-2248.843050000136,-1853.783050000136,89.06,306.0,395.06
SHORT,2023-01-02 12:28:00+05:30,1219.5792,808,2023-01-02 12:30:00+05:30,1222.6214,CROSS_UP,-2852.7676000000756,-2458.0976000000755,89.02,305.65,394.66999999999996
LONG,2023-01-02 12:32:00+05:30,1223.2219999999998,804,2023-01-02 12:34:00+05:30,1220.6781,CROSS_DOWN,-2438.535599999732,-2045.295599999732,88.73,304.51,393.24
SHORT,2023-01-02 12:56:00+05:30,1219.779,804,2023-01-02 12:58:00+05:30,1222.1209,CROSS_UP,-2275.8575999999166,-1882.8875999999163,88.67,304.3,392.97
LONG,2023-01-02 13:15:00+05:30,1223.2219999999998,800,2023-01-02 13:17:00+05:30,1220.8779,CROSS_DOWN,-2266.849999999839,-1875.2799999998388,88.41,303.16,391.57000000000005
SHORT,2023-01-02 13:37:00+05:30,1220.4283500000001,800,2023-01-02 13:39:00+05:30,1223.3220999999999,CROSS_UP,-2706.4599999997818,-2314.9999999997817,88.41,303.05,391.46000000000004
LONG,2023-01-02 13:50:00+05:30,1222.8215999999998,796,2023-01-02 13:52:00+05:30,1220.1286499999999,CROSS_DOWN,-2533.2381999999066,-2143.5881999999065,88.06,301.59,389.65
LONG,2023-01-02 13:57:00+05:30,1223.5222999999999,793,2023-01-02 13:59:00+05:30,1219.9788,CROSS_DOWN,-3198.3654999998153,-2809.9954999998154,87.86,300.51,388.37
LONG,2023-01-02 14:11:00+05:30,1223.0217999999998,791,2023-01-02 14:13:00+05:30,1220.6781,CROSS_DOWN,-2241.5066999997402,-1853.8666999997401,87.67,299.97,387.64000000000004
SHORT,2023-01-02 14:15:00+05:30,1218.6801,792,2023-01-02 14:17:00+05:30,1220.2189999999998,CROSS_UP,-1606.2687999998298,-1218.8087999998297,87.6,299.86,387.46000000000004
LONG,2023-01-02 14:36:00+05:30,1220.96975,789,2023-01-02 14:38:00+05:30,1219.2795,CROSS_DOWN,-1719.957249999904,-1333.6072499999038,87.4,298.95,386.35
LONG,2023-01-02 14:44:00+05:30,1221.8205999999998,787,2023-01-02 14:46:00+05:30,1220.6781,CROSS_DOWN,-1284.997499999764,-899.1474999997638,87.28,298.57,385.85
SHORT,2023-01-03 09:16:00+05:30,1219.7290500000001,788,2023-01-03 09:18:00+05:30,1221.5203,CROSS_UP,-1797.5649999998136,-1411.5049999998137,87.35,298.71,386.05999999999995
LONG,2023-01-03 09:46:00+05:30,1223.5723499999997,784,2023-01-03 09:48:00+05:30,1220.778,CROSS_DOWN,-2575.4403999997394,-2190.7703999997393,87.13,297.54,384.67
SHORT,2023-01-03 10:22:00+05:30,1222.2765,783,2023-01-03 10:24:00+05:30,1224.0227999999997,CROSS_UP,-1751.952899999837,-1367.352899999837,87.07,297.53,384.59999999999997
LONG,2023-01-03 10:37:00+05:30,1225.224,779,2023-01-03 10:39:00+05:30,1222.6761000000001,CROSS_DOWN,-2367.844099999844,-1984.8140999998438,86.81,296.22,383.03000000000003
SHORT,2023-01-03 10:46:00+05:30,1221.4773,780,2023-01-03 10:48:00+05:30,1224.223,CROSS_UP,-2524.785999999955,-2141.645999999955,86.84,296.3,383.14
LONG,2023-01-03 10:52:00+05:30,1225.224,775,2023-01-03 10:54:00+05:30,1223.8748999999998,CROSS_DOWN,-1427.1225000001045,-1045.5525000001046,86.48,295.09,381.57
SHORT,2023-01-03 11:08:00+05:30,1222.3763999999999,776,2023-01-03 11:10:00+05:30,1224.5232999999998,CROSS_UP,-2047.6243999999688,-1665.9943999999687,86.53,295.1,381.63
LONG,2023-01-03 11:53:00+05:30,1222.7214999999999,774,2023-01-03 11:55:00+05:30,1219.8289499999998,CROSS_DOWN,-2618.953700000022,-2238.833700000022,86.28,293.84,380.12
SHORT,2023-01-03 11:56:00+05:30,1218.8799,774,2023-01-03 11:58:00+05:30,1220.0187999999998,CROSS_UP,-1261.2785999999392,-881.5085999999392,86.14,293.63,379.77
LONG,2023-01-03 12:47:00+05:30,1217.3160999999998,774,2023-01-03 12:49:00+05:30,1214.0846999999999,CROSS_DOWN,-2879.673599999918,-2501.103599999918,86.0,292.57,378.57
SHORT,2023-01-03 12:50:00+05:30,1213.785,774,2023-01-03 12:52:00+05:30,1217.0158,CROSS_UP,-2879.1191999998587,-2500.6391999998586,85.98,292.5,378.48
LONG,2023-01-03 13:00:00+05:30,1217.3160999999998,769,2023-01-03 13:02:00+05:30,1214.53425,CROSS_DOWN,-2515.7726499998844,-2139.242649999884,85.6,290.93,376.53
SHORT,2023-01-03 13:09:00+05:30,1214.0846999999999,769,2023-01-03 13:11:00+05:30,1216.5152999999998,CROSS_UP,-2245.511399999933,-1869.1313999999331,85.55,290.83,376.38
LONG,2023-01-03 13:15:00+05:30,1217.4162,765,2023-01-03 13:17:00+05:30,1214.8838999999998,CROSS_DOWN,-2312.0995000000594,-1937.2095000000593,85.28,289.61,374.89
SHORT,2023-01-03 13:21:00+05:30,1214.0846999999999,766,2023-01-03 13:23:00+05:30,1216.7154999999998,CROSS_UP,-2390.30279999993,-2015.1927999999298,85.32,289.79,375.11
LONG,2023-01-03 13:30:00+05:30,1218.8175999999999,761,2023-01-03 13:32:00+05:30,1215.9828,CROSS_DOWN,-2530.7727999998924,-2157.2827999998926,85.03,288.46,373.49
SHORT,2023-01-03 13:44:00+05:30,1215.6831000000002,761,2023-01-03 13:46:00+05:30,1217.8165999999999,CROSS_UP,-1996.9734999997604,-1623.5934999997605,84.98,288.4,373.38
SHORT,2023-01-03 14:11:00+05:30,1215.2835,759,2023-01-03 14:13:00+05:30,1217.3160999999998,CROSS_UP,-1915.1433999998292,-1542.743399999829,84.79,287.61,372.40000000000003
LONG,2023-01-03 14:22:00+05:30,1218.5673499999998,756,2023-01-03 14:24:00+05:30,1216.63215,CROSS_DOWN,-1834.4811999999208,-1463.0111999999208,84.61,286.86,371.47
SHORT,2023-01-03 14:57:00+05:30,1216.2825,756,2023-01-03 14:59:00+05:30,1219.2179999999998,CROSS_UP,-2590.6679999998637,-2219.237999999864,84.64,286.79,371.43
LONG,2023-01-03 15:08:00+05:30,1219.0678499999997,752,2023-01-03 15:11:00+05:30,1217.9808,CROSS_DOWN,-1187.5315999997258,-817.4615999997259,84.31,285.76,370.07
SHORT,2023-01-03 15:28:00+05:30,1217.4813000000001,752,2023-01-03 15:29:00+05:30,1219.4181999999998,EOD,-1826.5287999997713,-1456.5487999997713,84.33,285.65,369.97999999999996
LONG,2023-01-04 09:32:00+05:30,1218.9177,749,2023-01-04 09:34:00+05:30,1215.0837,CROSS_DOWN,-3239.816000000045,-2871.6660000000447,84.06,284.09,368.15
LONG,2023-01-04 10:25:00+05:30,1209.2079999999999,753,2023-01-04 10:27:00+05:30,1207.8908999999999,CROSS_DOWN,-1359.6062999999867,-991.7762999999866,83.9,283.93,367.83000000000004
SHORT,2023-01-04 10:54:00+05:30,1207.1916,753,2023-01-04 10:56:00+05:30,1210.3090999999997,CROSS_UP,-2715.217499999705,-2347.4774999997053,83.96,283.78,367.73999999999995
LONG,2023-01-04 10:59:00+05:30,1211.6104,748,2023-01-04 11:01:00+05:30,1208.8899,CROSS_DOWN,-2400.9740000000966,-2034.9340000000966,83.62,282.42,366.04
SHORT,2023-01-04 11:08:00+05:30,1207.1916,749,2023-01-04 11:10:00+05:30,1210.2089999999998,CROSS_UP,-2626.0625999997937,-2260.032599999794,83.63,282.4,366.03
LONG,2023-01-04 11:15:00+05:30,1211.0097999999998,744,2023-01-04 11:17:00+05:30,1208.34045,CROSS_DOWN,-2350.186399999922,-1985.9963999999218,83.27,280.92,364.19
