direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 13:11:00+05:30,1220.2785,819,2023-01-02 13:13:00+05:30,1222.9216999999999,CROSS_UP,-2564.370799999983,-2164.7807999999827,89.93,309.66,399.59000000000003
LONG,2023-01-02 13:17:00+05:30,1223.3220999999999,815,2023-01-02 13:19:00+05:30,1221.02775,CROSS_DOWN,-2267.9552499999145,-1869.8952499999143,89.63,308.43,398.06
SHORT,2023-01-02 14:17:00+05:30,1217.781,817,2023-01-02 14:19:00+05:30,1220.1189,CROSS_UP,-2308.0542999999925,-1910.0642999999923,89.62,308.37,397.99
LONG,2023-01-02 14:56:00+05:30,1225.1239,810,2023-01-02 14:58:00+05:30,1224.774,CROSS_DOWN,-680.2990000001308,-283.41900000013084,89.32,307.56,396.88
SHORT,2023-01-03 09:30:00+05:30,1218.3804,814,2023-01-03 09:32:00+05:30,1221.3200999999997,CROSS_UP,-2789.8257999997354,-2392.9157999997356,89.44,307.47,396.91
LONG,2023-01-03 10:04:00+05:30,1225.1239,807,2023-01-03 10:06:00+05:30,1224.5742,CROSS_DOWN,-839.147900000024,-443.6079000000241,89.08,306.46,395.53999999999996
SHORT,2023-01-03 11:25:00+05:30,1220.6781,809,2023-01-03 11:27:00+05:30,1222.2209999999998,CROSS_UP,-1643.5460999997495,-1248.2060999997495,89.08,306.26,395.34
LONG,2023-01-03 14:41:00+05:30,1220.3190999999997,808,2023-01-03 14:43:00+05:30,1217.781,CROSS_DOWN,-2444.9247999998047,-2050.784799999805,88.9,305.24,394.14
SHORT,2023-01-04 09:36:00+05:30,1211.5872,812,2023-01-04 09:38:00+05:30,1212.7615499999997,CROSS_UP,-1347.5821999998186,-953.5721999998186,88.82,305.19,394.01
LONG,2023-01-04 14:11:00+05:30,1207.4062,814,2023-01-04 14:13:00+05:30,1204.6941000000002,CROSS_DOWN,-2600.6193999997854,-2207.6493999997856,88.69,304.28,392.96999999999997
SHORT,2023-01-04 14:25:00+05:30,1202.14665,815,2023-01-04 14:27:00+05:30,1203.2019999999998,CROSS_UP,-1252.6802499998876,-860.1102499998876,88.54,304.03,392.57
