direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
LONG,2023-01-02 10:39:00+05:30,3246.1929499999997,308,2023-01-02 10:45:00+05:30,3232.5642000000003,CROSS_DOWN,-4596.044999999815,-4197.654999999815,89.81,308.58,398.39
LONG,2023-01-02 10:48:00+05:30,3242.2389999999996,307,2023-01-02 10:54:00+05:30,3238.5582000000004,CROSS_DOWN,-1527.7055999997485,-1130.0055999997485,89.52,308.18,397.7
LONG,2023-01-02 11:03:00+05:30,3250.1468999999997,305,2023-01-02 11:09:00+05:30,3244.50225,CROSS_DOWN,-2117.7082499999174,-1721.6182499999172,89.25,306.84,396.09
SHORT,2023-01-02 11:30:00+05:30,3247.29945,305,2023-01-02 11:36:00+05:30,3250.89765,CROSS_UP,-1493.8009999999713,-1097.4509999999714,89.26,307.09,396.34999999999997
SHORT,2023-01-02 12:18:00+05:30,3252.744,304,2023-01-02 12:24:00+05:30,3253.2499999999995,CROSS_UP,-549.5539999998186,-153.82399999981862,89.1,306.63,395.73
LONG,2023-01-02 14:21:00+05:30,3250.7474999999995,304,2023-01-02 14:27:00+05:30,3246.5502,CROSS_DOWN,-1671.119199999805,-1275.9791999998051,89.05,306.09,395.14
SHORT,2023-01-03 10:36:00+05:30,3279.717,301,2023-01-03 10:42:00+05:30,3288.3350499999997,CROSS_UP,-2989.343049999875,-2594.033049999875,89.15,306.16,395.31000000000006
SHORT,2023-01-03 11:09:00+05:30,3292.6540499999996,299,2023-01-03 11:15:00+05:30,3297.94465,CROSS_UP,-1976.17940000008,-1581.88940000008,88.9,305.39,394.28999999999996
SHORT,2023-01-03 11:21:00+05:30,3291.1056,298,2023-01-03 11:27:00+05:30,3300.0968,CROSS_UP,-3072.427599999981,-2679.3775999999807,88.73,304.32,393.05
LONG,2023-01-04 09:18:00+05:30,3297.7944999999995,297,2023-01-04 09:24:00+05:30,3292.6540499999996,CROSS_DOWN,-1918.6836499999624,-1526.7136499999624,88.46,303.51,391.96999999999997
LONG,2023-01-04 09:45:00+05:30,3292.3890999999994,297,2023-01-04 09:51:00+05:30,3292.4042999999997,CROSS_DOWN,-387.3255999999177,4.5144000000823326,88.36,303.48,391.84000000000003
LONG,2023-01-04 12:09:00+05:30,3293.2899999999995,296,2023-01-04 12:15:00+05:30,3291.85485,CROSS_DOWN,-815.4643999998044,-424.80439999980445,88.16,302.5,390.65999999999997
SHORT,2023-01-04 13:24:00+05:30,3308.7879,295,2023-01-04 13:30:00+05:30,3314.0607499999996,CROSS_UP,-1946.8207499999512,-1555.4907499999513,88.35,302.98,391.33000000000004
SHORT,2023-01-04 13:48:00+05:30,3315.63105,294,2023-01-04 13:54:00+05:30,3325.3219999999997,CROSS_UP,-3240.0992999999125,-2849.1392999999125,88.35,302.61,390.96000000000004
SHORT,2023-01-05 10:45:00+05:30,3316.7299500000004,292,2023-01-05 10:51:00+05:30,3323.9205999999995,CROSS_UP,-2488.359799999736,-2099.669799999736,87.88,300.81,388.69
LONG,2023-01-05 11:57:00+05:30,3317.2138999999997,292,2023-01-05 12:03:00+05:30,3309.687,CROSS_DOWN,-2585.824799999954,-2197.8547999999537,87.75,300.22,387.97
LONG,2023-01-05 12:12:00+05:30,3312.9095999999995,291,2023-01-05 12:18:00+05:30,3298.698,CROSS_DOWN,-4521.375599999894,-4135.575599999894,87.45,298.35,385.8
LONG,2023-01-05 14:12:00+05:30,3291.2879999999996,292,2023-01-05 14:18:00+05:30,3285.3114,CROSS_DOWN,-2130.597199999856,-1745.1671999998562,87.25,298.18,385.43
SHORT,2023-01-05 15:03:00+05:30,3305.1915,290,2023-01-05 15:09:00+05:30,3314.0607499999996,CROSS_UP,-2957.282499999924,-2572.082499999924,87.25,297.95,385.2
SHORT,2023-01-05 15:18:00+05:30,3310.1865,289,2023-01-05 15:24:00+05:30,3311.2579499999993,CROSS_UP,-694.0490499998436,-309.64904999984356,86.98,297.42,384.40000000000003
LONG,2023-01-06 09:30:00+05:30,3279.6263499999995,291,2023-01-06 09:36:00+05:30,3278.2185,CROSS_DOWN,-793.1343499998832,-409.6843499998831,86.8,296.65,383.45
LONG,2023-01-06 09:39:00+05:30,3284.7814999999996,290,2023-01-06 09:45:00+05:30,3278.718,CROSS_DOWN,-2140.8549999999273,-1758.4149999999272,86.69,295.75,382.44
LONG,2023-01-06 10:09:00+05:30,3279.1758999999997,290,2023-01-06 10:15:00+05:30,3269.727,CROSS_DOWN,-3121.7709999999615,-2740.1809999999614,86.58,295.01,381.59
LONG,2023-01-06 11:00:00+05:30,3262.30905,291,2023-01-06 11:06:00+05:30,3251.745,CROSS_DOWN,-3455.048549999986,-3074.138549999986,86.47,294.44,380.90999999999997
LONG,2023-01-06 12:21:00+05:30,3244.9917499999997,291,2023-01-06 12:27:00+05:30,3239.0577000000003,CROSS_DOWN,-2106.338549999822,-1726.808549999822,86.14,293.39,379.53
LONG,2023-01-06 12:54:00+05:30,3230.6274,292,2023-01-06 13:00:00+05:30,3220.7260499999998,CROSS_DOWN,-3270.044200000027,-2891.194200000027,86.07,292.78,378.84999999999997
SHORT,2023-01-09 09:18:00+05:30,3245.751,290,2023-01-09 09:24:00+05:30,3264.0107499999995,CROSS_UP,-5674.637499999785,-5295.327499999785,86.29,293.02,379.31
LONG,2023-01-09 12:15:00+05:30,3306.3530499999997,283,2023-01-09 12:21:00+05:30,3299.74695,CROSS_DOWN,-2245.9862999998627,-1869.5262999998627,85.57,290.89,376.46
LONG,2023-01-09 13:30:00+05:30,3302.2989999999995,282,2023-01-09 13:36:00+05:30,3294.7519500000003,CROSS_DOWN,-2503.078099999779,-2128.268099999779,85.27,289.54,374.81
LONG,2023-01-09 13:39:00+05:30,3303.8005,281,2023-01-09 13:45:00+05:30,3296.05065,CROSS_DOWN,-2551.487849999915,-2177.7078499999147,85.08,288.7,373.78
LONG,2023-01-09 13:51:00+05:30,3299.94665,281,2023-01-09 13:57:00+05:30,3297.9987,CROSS_DOWN,-921.2439499999338,-547.3739499999338,85.01,288.86,373.87
SHORT,2023-01-09 14:12:00+05:30,3319.677,279,2023-01-09 14:18:00+05:30,3319.0657499999998,CROSS_UP,-203.09124999989342,170.53875000010657,84.93,288.7,373.63
LONG,2023-01-10 09:18:00+05:30,3247.1438999999996,285,2023-01-10 09:24:00+05:30,3246.79995,CROSS_DOWN,-471.37574999985605,-98.02574999985609,84.89,288.46,373.34999999999997
SHORT,2023-01-10 14:24:00+05:30,3279.5172000000002,282,2023-01-10 14:30:00+05:30,3283.4801999999995,CROSS_UP,-1490.795999999798,-1117.565999999798,84.92,288.31,373.23
SHORT,2023-01-11 09:21:00+05:30,3285.36135,281,2023-01-11 09:27:00+05:30,3294.2909999999997,CROSS_UP,-2881.981649999883,-2509.231649999883,84.91,287.84,372.75
SHORT,2023-01-11 10:09:00+05:30,3327.31935,277,2023-01-11 10:15:00+05:30,3346.7434,CROSS_UP,-5752.861849999896,-5380.461849999896,84.99,287.41,372.40000000000003
SHORT,2023-01-11 10:27:00+05:30,3334.662,274,2023-01-11 10:36:00+05:30,3345.7924499999995,CROSS_UP,-3419.1732999999053,-3049.7432999999055,84.31,285.12,369.43
LONG,2023-01-11 11:24:00+05:30,3322.2189,274,2023-01-11 11:30:00+05:30,3317.0796,CROSS_DOWN,-1775.798199999951,-1408.168199999951,83.88,283.75,367.63
SHORT,2023-01-11 13:27:00+05:30,3341.1555,272,2023-01-11 13:33:00+05:30,3345.4921499999996,CROSS_UP,-1547.148799999928,-1179.5687999999282,83.86,283.72,367.58000000000004
