direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
LONG,2023-01-06 10:06:00+05:30,1210.8095999999998,825,2023-01-06 10:12:00+05:30,1206.5922,CROSS_DOWN,-3877.6249999998104,-3479.3549999998104,89.75,308.52,398.27
SHORT,2023-01-10 12:30:00+05:30,1226.5722,812,2023-01-10 12:36:00+05:30,1227.4261999999999,CROSS_UP,-1091.7279999998493,-693.4479999998493,89.61,308.67,398.28000000000003
LONG,2023-01-13 15:06:00+05:30,1178.2270499999997,844,2023-01-13 15:12:00+05:30,1174.6242,CROSS_DOWN,-3437.6253999997994,-3040.805399999799,89.46,307.36,396.82
SHORT,2023-01-16 13:21:00+05:30,1167.3315,849,2023-01-16 13:27:00+05:30,1168.8677,CROSS_UP,-1700.8238000000067,-1304.2338000000068,89.32,307.27,396.59
LONG,2023-01-17 11:15:00+05:30,1173.5724,843,2023-01-17 11:21:00+05:30,1172.6262,CROSS_DOWN,-1193.3066000000758,-797.6466000000758,89.12,306.54,395.66
SHORT,2023-01-19 10:09:00+05:30,1171.2276000000002,844,2023-01-19 10:15:00+05:30,1172.5213499999998,CROSS_UP,-1487.6049999996546,-1091.9249999996546,89.14,306.54,395.68
LONG,2023-01-30 11:48:00+05:30,1117.2160999999999,883,2023-01-30 11:54:00+05:30,1118.3805,CROSS_DOWN,632.9752000001008,1028.1652000001009,88.93,306.26,395.19
SHORT,2023-02-01 14:00:00+05:30,1115.9829,885,2023-02-01 14:06:00+05:30,1116.6154999999999,CROSS_UP,-955.1809999999215,-559.8509999999214,89.04,306.29,395.33000000000004
LONG,2023-02-03 14:33:00+05:30,1109.3582499999998,889,2023-02-03 14:39:00+05:30,1107.0918000000001,CROSS_DOWN,-2409.0840499996643,-2014.8740499996643,88.91,305.3,394.21000000000004
SHORT,2023-02-06 10:45:00+05:30,1100.2986,894,2023-02-06 10:51:00+05:30,1103.05195,CROSS_UP,-2855.5548999999596,-2461.4948999999597,88.91,305.15,394.05999999999995
LONG,2023-02-07 10:18:00+05:30,1108.7075999999997,885,2023-02-07 10:24:00+05:30,1106.0928000000001,CROSS_DOWN,-2706.45799999965,-2314.09799999965,88.58,303.78,392.35999999999996
SHORT,2023-02-07 13:21:00+05:30,1099.54935,890,2023-02-07 13:27:00+05:30,1101.4503499999998,CROSS_UP,-2084.1099999998573,-1691.8899999998575,88.52,303.7,392.21999999999997
LONG,2023-02-08 10:03:00+05:30,1116.3152,875,2023-02-08 10:09:00+05:30,1113.0858,CROSS_DOWN,-3216.3849999999484,-2825.7249999999485,88.29,302.37,390.66
SHORT,2023-02-10 09:48:00+05:30,1108.89,878,2023-02-10 09:54:00+05:30,1109.0079,CROSS_UP,-493.8661999999677,-103.51619999996774,88.08,302.27,390.34999999999997
LONG,2023-02-14 09:57:00+05:30,1119.0179,869,2023-02-14 10:03:00+05:30,1117.9809,CROSS_DOWN,-1290.83300000003,-901.15300000003,88.0,301.68,389.68
SHORT,2023-02-16 15:15:00+05:30,1156.7421000000002,840,2023-02-16 15:21:00+05:30,1159.0579,CROSS_UP,-2335.0719999998773,-1945.2719999998772,88.08,301.72,389.8
LONG,2023-02-20 09:45:00+05:30,1161.8607,834,2023-02-20 09:51:00+05:30,1159.3395,CROSS_DOWN,-2490.800799999923,-2102.6807999999232,87.77,300.35,388.12
SHORT,2023-02-20 13:36:00+05:30,1152.59625,838,2023-02-20 13:42:00+05:30,1154.3532,CROSS_UP,-1860.044099999967,-1472.324099999967,87.66,300.06,387.72
LONG,2023-02-21 13:48:00+05:30,1164.1629999999998,829,2023-02-21 13:54:00+05:30,1162.2366000000002,CROSS_DOWN,-1983.875599999671,-1596.985599999671,87.51,299.38,386.89
SHORT,2023-02-22 10:21:00+05:30,1139.1597,845,2023-02-22 10:27:00+05:30,1141.3401999999999,CROSS_UP,-2229.112499999948,-1842.5224999999477,87.47,299.12,386.59000000000003
LONG,2023-02-24 11:24:00+05:30,1138.7375999999997,843,2023-02-24 11:30:00+05:30,1136.3625,CROSS_DOWN,-2387.169299999787,-2002.2092999997872,87.17,297.79,384.96000000000004
SHORT,2023-02-24 12:57:00+05:30,1129.7691,848,2023-02-24 13:03:00+05:30,1131.3301999999999,CROSS_UP,-1708.7727999999124,-1323.8127999999124,87.14,297.82,384.96
LONG,2023-03-01 13:36:00+05:30,1114.9137999999998,858,2023-03-01 13:42:00+05:30,1112.5863,CROSS_DOWN,-2380.7749999998905,-1996.9949999998908,86.95,296.83,383.78
SHORT,2023-03-02 13:48:00+05:30,1106.9919,862,2023-03-02 13:54:00+05:30,1109.2080999999998,CROSS_UP,-2294.0043999998657,-1910.3643999998658,86.92,296.72,383.64000000000004
LONG,2023-03-03 10:15:00+05:30,1126.1750499999998,845,2023-03-03 10:21:00+05:30,1123.6752,CROSS_DOWN,-2494.3632499999358,-2112.373249999936,86.62,295.37,381.99
SHORT,2023-03-08 11:00:00+05:30,1146.1526999999999,828,2023-03-08 11:06:00+05:30,1149.2480999999998,CROSS_UP,-2944.8411999999394,-2562.9911999999395,86.62,295.23,381.85
LONG,2023-03-08 15:09:00+05:30,1153.3521999999998,820,2023-03-08 15:15:00+05:30,1150.79805,CROSS_DOWN,-2474.332999999761,-2094.402999999761,86.23,293.7,379.93
SHORT,2023-03-09 09:45:00+05:30,1136.7621000000001,830,2023-03-09 09:51:00+05:30,1139.7385999999997,CROSS_UP,-2850.404999999612,-2470.494999999612,86.25,293.66,379.91
LONG,2023-03-13 11:27:00+05:30,1110.5094,847,2023-03-13 11:33:00+05:30,1106.2926,CROSS_DOWN,-3949.319599999933,-3571.629599999933,85.89,291.8,377.69
SHORT,2023-03-13 12:51:00+05:30,1098.7501499999998,853,2023-03-13 12:57:00+05:30,1099.2982,CROSS_UP,-845.0466500000878,-467.4866500000878,85.7,291.86,377.56
LONG,2023-03-21 09:57:00+05:30,1066.8657999999998,877,2023-03-21 10:03:00+05:30,1066.9819499999999,CROSS_DOWN,-275.1264499999461,101.86355000005392,85.56,291.43,376.99
SHORT,2023-03-23 09:54:00+05:30,1075.923,870,2023-03-23 10:00:00+05:30,1078.4273499999997,CROSS_UP,-2556.0444999997426,-2178.7844999997424,85.74,291.52,377.26
