direction,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,pnl,gross_pnl,fee_buy,fee_sell,total_fee
SHORT,2023-01-02 10:27:00+05:30,3247.7989500000003,307,2023-01-02 10:33:00+05:30,3248.1949499999996,CROSS_UP,-520.2019999997777,-121.57199999977774,89.64,308.99,398.63
LONG,2023-01-02 11:27:00+05:30,3253.2499999999995,307,2023-01-02 11:33:00+05:30,3242.2545,CROSS_DOWN,-3773.8584999998584,-3375.618499999858,89.74,308.5,398.24
SHORT,2023-01-02 14:21:00+05:30,3244.2525,306,2023-01-02 14:27:00+05:30,3253.0498,CROSS_UP,-3089.243799999915,-2691.973799999915,89.52,307.75,397.27
LONG,2023-01-02 14:54:00+05:30,3265.31205,303,2023-01-02 15:00:00+05:30,3254.49225,CROSS_DOWN,-3673.369400000065,-3278.399400000065,89.12,305.85,394.97
SHORT,2023-01-04 09:18:00+05:30,3291.2055,300,2023-01-04 09:24:00+05:30,3299.2459499999995,CROSS_UP,-2807.494999999853,-2412.134999999853,89.15,306.21,395.36
LONG,2023-01-04 10:30:00+05:30,3303.5001999999995,298,2023-01-04 10:36:00+05:30,3295.95075,CROSS_DOWN,-2643.2660999998584,-2249.736099999858,88.8,304.73,393.53000000000003
SHORT,2023-01-04 10:45:00+05:30,3289.95675,298,2023-01-04 10:51:00+05:30,3296.4431499999996,CROSS_UP,-2325.8271999999333,-1932.9471999999332,88.66,304.22,392.88
LONG,2023-01-04 11:24:00+05:30,3303.6503499999994,296,2023-01-04 11:30:00+05:30,3292.8039,CROSS_DOWN,-3601.4891999998667,-3210.5491999998667,88.36,302.58,390.94
SHORT,2023-01-04 11:48:00+05:30,3289.55715,297,2023-01-04 11:54:00+05:30,3293.6904,CROSS_UP,-1619.1952499999588,-1227.575249999959,88.38,303.24,391.62
LONG,2023-01-04 12:45:00+05:30,3302.5993,295,2023-01-04 12:51:00+05:30,3297.0996,CROSS_DOWN,-2012.531499999955,-1622.4114999999551,88.12,302.0,390.12
SHORT,2023-01-04 14:48:00+05:30,3308.0886,294,2023-01-04 14:54:00+05:30,3320.2169,CROSS_UP,-3955.950199999957,-3565.720199999957,88.25,301.98,390.23
LONG,2023-01-04 15:06:00+05:30,3319.2158999999997,292,2023-01-04 15:12:00+05:30,3310.7359500000002,CROSS_DOWN,-2864.235399999843,-2476.145399999843,87.79,300.3,388.09000000000003
SHORT,2023-01-04 15:18:00+05:30,3310.686,292,2023-01-04 15:24:00+05:30,3318.0146999999993,CROSS_UP,-2528.040399999742,-2139.980399999742,87.76,300.3,388.06
LONG,2023-01-05 09:18:00+05:30,3314.0106999999994,291,2023-01-05 09:27:00+05:30,3322.674,CROSS_DOWN,2133.2003000001796,2521.0203000001798,87.47,300.35,387.82000000000005
SHORT,2023-01-05 10:00:00+05:30,3303.8927999999996,292,2023-01-05 10:06:00+05:30,3316.36305,CROSS_UP,-4028.7730000000893,-3641.3130000000892,87.73,299.73,387.46000000000004
LONG,2023-01-05 10:24:00+05:30,3324.3710499999997,289,2023-01-05 10:30:00+05:30,3318.678,CROSS_DOWN,-2030.6414499999587,-1645.2914499999588,87.23,298.12,385.35
SHORT,2023-01-05 11:51:00+05:30,3308.3882999999996,290,2023-01-05 11:57:00+05:30,3317.2138999999997,CROSS_UP,-2944.9440000000354,-2559.4240000000354,87.31,298.21,385.52
